dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-11-11,2025-11-11 04:51:06,CUST000000044139,759631,1,2000000247076,1,CAD,4,19%,1,web,
2025-11-11,2025-11-11 06:35:50,CUST000000225161,759632,1,2000000152608,1,INR,166,12%,18,app,FEST20
2025-11-11,2025-11-11 06:35:50,CUST000000225161,759632,2,2000000365633,1,INR,4582,7%,513,app,FEST20
2025-11-11,2025-11-11 06:49:38,CUST000000071098,759633,1,2000000128801,1,USD,$380,4%,19,app,
2025-11-11,2025-11-11 19:00:39,CUST000000154040,759634,1,2000000489025,1,INR,74048,10%,7989,web,
2025-11-11,2025-11-11 15:59:12,CUST000000006913,759635,1,2000000043067,1,INR,38875,3%,1895,web,
2025-11-11,2025-11-11 15:59:12,CUST000000006913,759635,2,2000000221113,1,INR,16036,0%,2887,web,
2025-11-11,2025-11-11 15:59:12,CUST000000006913,759635,3,2000000171661,1,INR,1659,3%,194,web,
2025-11-11,2025-11-11 09:11:16,CUST000000239382,759636,1,2000000039510,1,INR,14456,5%,2483,app,
2025-11-11,2025-11-11 17:03:56,CUST000000025202,759637,1,2000000488059,4,INR,876,12%,155,web,
2025-11-11,2025-11-11 18:04:49,CUST000000166928,759638,1,2000000011974,1,INR,4240,2%,208,app,NEW10
2025-11-11,2025-11-11 18:04:49,CUST000000166928,759638,2,2000000452395,4,INR,1378,10%,248,app,NEW10
2025-11-11,2025-11-11 18:04:49,CUST000000166928,759638,3,2000000491936,Two,INR,568,21%,108,app,NEW10
2025-11-11,2025-11-11 18:04:49,CUST000000166928,759638,4,2000000058818,1,INR,234,25%,32,app,NEW10
2025-11-11,2025-11-11 07:56:33,CUST000000081802,759639,1,2000000103525,1,SGD,137,2%,17,web,NEW10
2025-11-11,2025-11-11 11:49:47,CUST000000111348,759640,1,2000000356372,1,GBP,1139,3%,133,app,PRIME5
2025-11-11,2025-11-11 01:55:50,CUST000000224577,759641,1,2000000088334,1,GBP,3,26%,1,web,
2025-11-11,2025-11-11 01:55:50,CUST000000224577,759641,2,2000000408651,Two,GBP,7,0%,2,web,
2025-11-11,2025-11-11 12:43:29,CUST000000262045,759642,1,2000000241678,1,INR,7893,8%,365,web,SAVE50
2025-11-11,2025-11-11 18:19:58,CUST000000210434,759643,1,2000000165738,Two,INR,4760,0%,477,web,
2025-11-11,2025-11-11 18:19:58,CUST000000210434,759643,2,2000000351612,1,INR,44293,0%,7973,web,
2025-11-11,2025-11-11 18:19:58,CUST000000210434,759643,3,2000000313665,4,INR,11111,0%,5334,web,
2025-11-11,2025-11-11 23:30:26,CUST000000120388,759644,1,2000000453354,1,GBP,3,21%,1,app,
2025-11-11,2025-11-11 23:30:26,CUST000000120388,759644,2,2000000234878,1,GBP,58,11%,7,app,
2025-11-11,2025-11-11 16:40:38,CUST000000098226,759645,1,2000000027500,1,GBP,29,13%,4,web,
2025-11-11,2025-11-11 16:40:38,CUST000000098226,759645,2,2000000350264,Two,GBP,1050,3%,102,web,
2025-11-11,2025-11-11 00:14:55,CUST000000247060,759646,1,2000000469508,1,USD,$13,1%,2,web,
2025-11-11,2025-11-11 00:14:55,CUST000000247060,759646,2,2000000263229,1,USD,$48,14%,5,web,
2025-11-11,2025-11-11 03:05:52,CUST000000212587,759647,1,2000000114347,1,CAD,24,0%,2,app,NEW10
2025-11-11,2025-11-11 03:05:52,CUST000000212587,759647,2,2000000430744,1,CAD,1744,0%,88,app,NEW10
2025-11-11,2025-11-11 03:05:52,CUST000000212587,759647,3,2000000310329,1,CAD,40,8%,5,app,NEW10
2025-11-11,2025-11-11 20:11:21,CUST000000196612,759648,1,2000000390062,1,AUD,723,10%,33,app,
2025-11-11,2025-11-11 16:07:05,CUST000000011093,759649,1,2000000365732,1,INR,3705,5%,631,app,
2025-11-11,2025-11-11 16:07:05,CUST000000011093,759649,2,2000000228600,1,INR,732,4%,36,app,
2025-11-11,2025-11-11 16:07:05,CUST000000011093,759649,3,2000000073057,1,INR,5440,0%,272,app,
2025-11-11,2025-11-11 21:38:41,CUST000000277342,759650,1,2000000190839,1,AED,56,13%,6,web,
