dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-12-01,2025-12-01 07:08:42,CUST000000165009,780468,1,2000000457987,1,INR,45497,5%,5176,web,
2025-12-01,2025-12-01 07:08:42,CUST000000165009,780468,2,2000000145921,1,INR,3371,14%,348,web,
2025-12-01,2025-12-01 07:08:42,CUST000000165009,780468,3,2000000197678,1,INR,55819,10%,2503,web,
2025-12-01,2025-12-01 14:49:05,CUST000000280793,780469,1,2000000471488,1,AED,24,8%,3,web,
2025-12-01,2025-12-01 14:49:05,CUST000000280793,780469,2,2000000017952,1,AED,73,12%,8,web,
2025-12-01,2025-12-01 00:54:52,CUST000000226761,780470,1,2000000134321,3,INR,24422,17%,7257,web,
2025-12-01,2025-12-01 01:53:05,CUST000000181486,780471,1,2000000163536,Two,INR,727,15%,62,web,
2025-12-01,2025-12-01 01:53:05,CUST000000181486,780471,2,2000000118857,1,INR,61691,8%,2826,web,
2025-12-01,2025-12-01 19:44:58,CUST000000136575,780472,1,2000000167084,1,USD,$591,16%,60,app,
2025-12-01,2025-12-01 10:00:02,CUST000000007909,780473,1,2000000285900,1,USD,$23,2%,2,app,SAVE50
2025-12-01,2025-12-01 10:00:02,CUST000000007909,780473,2,2000000058719,1,USD,$40,8%,5,app,SAVE50
2025-12-01,2025-12-01 10:00:02,CUST000000007909,780473,3,2000000453095,1,USD,$54,15%,6,app,SAVE50
2025-12-01,2025-12-01 10:00:02,CUST000000007909,780473,4,2000000077987,1,USD,$792,9%,131,app,SAVE50
2025-12-01,2025-12-01 18:28:23,CUST000000232416,780474,1,2000000220727,Two,GBP,175,12%,37,app,
2025-12-01,2025-12-01 18:28:23,CUST000000232416,780474,2,2000000091761,3,GBP,106,0%,39,app,
2025-12-01,2025-12-01 14:16:56,CUST000000070202,780475,1,2000000175430,1,USD,$15,0%,1,web,
2025-12-01,2025-12-01 05:40:50,CUST000000158571,780476,1,2000000260761,1,INR,1725,24%,158,app,
2025-12-01,2025-12-01 05:40:50,CUST000000158571,780476,2,2000000477930,1,INR,2499,6%,424,app,
2025-12-01,2025-12-01 06:36:38,CUST000000003622,780477,1,2000000392585,Two,AUD,885,8%,82,web,FEST20
2025-12-01,2025-12-01 06:36:38,CUST000000003622,780477,2,2000000468495,1,AUD,1973,0%,237,web,FEST20
2025-12-01,2025-12-01 06:36:38,CUST000000003622,780477,3,2000000361321,1,AUD,91,20%,9,web,FEST20
2025-12-01,2025-12-01 03:30:26,CUST000000282059,780478,1,2000000232744,1,INR,425,8%,47,app,FEST20
2025-12-01,2025-12-01 02:40:09,CUST000000088969,780479,1,2000000129785,1,INR,1290,13%,135,app,NEW10
2025-12-01,2025-12-01 08:24:06,CUST000000082913,780480,1,2000000104416,1,GBP,4,1%,1,app,
2025-12-01,2025-12-01 09:13:12,CUST000000259182,780481,1,2000000018669,1,INR,6926,7%,775,app,
2025-12-01,2025-12-01 09:13:12,CUST000000259182,780481,2,2000000386980,1,INR,3424,16%,344,app,
2025-12-01,2025-12-01 09:13:12,CUST000000259182,780481,3,2000000273228,1,INR,4199,1%,501,app,
2025-12-01,2025-12-01 09:13:12,CUST000000259182,780481,4,2000000050188,1,INR,2191,0%,264,app,
2025-12-01,2025-12-01 13:55:07,CUST000000070334,780482,1,2000000104492,1,CAD,27,22%,3,web,SAVE50
2025-12-01,2025-12-01 10:41:58,CUST000000232200,780483,1,2000000187051,Two,AUD,926,11%,199,app,PRIME5
2025-12-01,2025-12-01 01:11:57,CUST000000196906,780484,1,2000000205854,1,AUD,48,13%,3,web,
2025-12-01,2025-12-01 01:11:57,CUST000000196906,780484,2,2000000440835,1,AUD,218,3%,26,web,
2025-12-01,2025-12-01 01:11:57,CUST000000196906,780484,3,2000000267845,1,AUD,9,9%,1,web,
2025-12-01,2025-12-01 15:34:27,CUST000000160621,780485,1,2000000091402,1,INR,56065,0%,10092,app,
2025-12-01,2025-12-01 15:34:27,CUST000000160621,780485,2,2000000302485,1,INR,2139,7%,100,app,
2025-12-01,2025-12-01 23:32:43,CUST000000120322,780486,1,2000000036663,1,INR,20639,11%,2203,app,SAVE50
2025-12-01,2025-12-01 23:32:43,CUST000000120322,780486,2,2000000024035,1,INR,4091,22%,161,app,SAVE50
2025-12-01,2025-12-01 06:23:28,CUST000000253398,780487,1,2000000499178,1,INR,423,2%,21,app,
2025-12-01,2025-12-01 06:48:57,CUST000000029024,780488,1,2000000334868,1,INR,646,9%,107,app,
2025-12-01,2025-12-01 22:07:45,CUST000000053572,780489,1,2000000428703,4,USD,$25,3%,12,app,
2025-12-01,2025-12-01 12:59:52,CUST000000030503,780490,1,2000000063461,1,INR,7530,15%,771,app,FEST20
2025-12-01,2025-12-01 10:49:18,CUST000000007271,780491,1,2000000426068,1,USD,$7,9%,2,web,
2025-12-01,2025-12-01 10:49:18,CUST000000007271,780491,2,2000000127163,1,USD,$15,9%,1,web,
2025-12-01,2025-12-01 04:18:17,CUST000000259795,780492,1,2000000010137,1,SGD,148,5%,8,app,FEST20
2025-12-01,2025-12-01 18:08:55,CUST000000066051,780493,1,2000000107837,Two,GBP,71,8%,24,web,
2025-12-01,2025-12-01 19:29:32,CUST000000109459,780494,1,2000000080604,1,GBP,1171,8%,130,app,
2025-12-01,2025-12-01 21:03:58,CUST000000034589,780495,1,2000000190730,Two,INR,8817,20%,708,app,
2025-12-01,2025-12-01 21:03:58,CUST000000034589,780495,2,2000000472102,1,INR,1153,0%,208,app,
2025-12-01,2025-12-01 21:48:01,CUST000000127893,780496,1,2000000453880,1,USD,$366,23%,34,app,PRIME5
2025-12-01,2025-12-01 21:48:01,CUST000000127893,780496,2,2000000448800,Two,USD,$5,0%,2,app,PRIME5
2025-12-01,2025-12-01 21:48:01,CUST000000127893,780496,3,2000000350424,1,USD,$52,0%,3,app,PRIME5
2025-12-01,2025-12-01 21:48:01,CUST000000127893,780496,4,2000000289205,1,USD,$127,15%,13,app,PRIME5
2025-12-01,2025-12-01 21:48:01,CUST000000127893,780496,5,2000000308098,1,USD,$77,5%,4,app,PRIME5
2025-12-01,2025-12-01 20:55:50,CUST000000198430,780497,1,2000000218076,1,INR,358,12%,57,app,
2025-12-01,2025-12-01 20:33:58,CUST000000112560,780498,1,2000000242811,1,CAD,32,25%,2,app,
2025-12-01,2025-12-01 20:33:58,CUST000000112560,780498,2,2000000181325,1,CAD,658,5%,75,app,
2025-12-01,2025-12-01 06:22:45,CUST000000290543,780499,1,2000000084008,Two,SGD,35,9%,12,app,
2025-12-01,2025-12-01 06:22:45,CUST000000290543,780499,2,2000000102634,1,SGD,277,15%,43,app,
2025-12-01,2025-12-01 03:10:27,CUST000000056385,780500,1,2000000194240,Two,INR,45772,3%,4460,web,
2025-12-01,2025-12-01 00:19:23,CUST000000106070,780501,1,2000000419046,4,AED,848,12%,150,web,
2025-12-01,2025-12-01 04:56:18,CUST000000179847,780502,1,2000000224060,1,AUD,108,11%,18,app,
2025-12-01,2025-12-01 21:45:45,CUST000000138136,780503,1,2000000491813,1,GBP,42,9%,5,web,SAVE50
2025-12-01,2025-12-01 21:45:45,CUST000000138136,780503,2,2000000422947,1,GBP,83,8%,4,web,SAVE50
2025-12-01,2025-12-01 06:44:15,CUST000000277466,780504,1,2000000299495,Two,GBP,34,7%,12,app,
2025-12-01,2025-12-01 06:44:15,CUST000000277466,780504,2,2000000319773,1,GBP,10,10%,2,app,
2025-12-01,2025-12-01 11:15:34,CUST000000014315,780505,1,2000000277318,1,SGD,37,11%,5,app,
2025-12-01,2025-12-01 05:48:32,CUST000000224030,780506,1,2000000255866,1,INR,6975,7%,776,app,
2025-12-01,2025-12-01 05:48:32,CUST000000224030,780506,2,2000000058986,1,INR,1147,16%,174,app,
2025-12-01,2025-12-01 13:41:20,CUST000000067953,780507,1,2000000119779,1,INR,11000,11%,1179,app,
2025-12-01,2025-12-01 23:06:24,CUST000000237825,780508,1,2000000182070,Two,AED,116,0%,42,app,
2025-12-01,2025-12-01 00:24:47,CUST000000184553,780509,1,2000000321370,1,INR,1106,0%,133,app,NEW10
2025-12-01,2025-12-01 00:24:47,CUST000000184553,780509,2,2000000486215,3,INR,1727,14%,533,app,NEW10
2025-12-01,2025-12-01 00:24:47,CUST000000184553,780509,3,2000000000107,1,INR,2377,9%,259,app,NEW10
2025-12-01,2025-12-01 00:24:47,CUST000000184553,780509,4,2000000437576,1,INR,8995,16%,1368,app,NEW10
2025-12-01,2025-12-01 21:05:29,CUST000000177126,780510,1,2000000494944,1,INR,21807,1%,2588,web,PRIME5
2025-12-01,2025-12-01 21:05:29,CUST000000177126,780510,2,2000000258751,1,INR,925,5%,159,web,PRIME5
2025-12-01,2025-12-01 21:05:29,CUST000000177126,780510,3,2000000113258,1,INR,923,3%,45,web,PRIME5
2025-12-01,2025-12-01 19:15:22,CUST000000082726,780511,1,2000000121031,1,INR,3189,0%,383,app,NEW10
2025-12-01,2025-12-01 14:56:55,CUST000000257672,780512,1,2000000239330,Two,USD,$67,6%,23,app,
2025-12-01,2025-12-01 09:56:29,CUST000000042042,780513,1,2000000494678,1,CAD,27,4%,5,web,
2025-12-01,2025-12-01 09:56:29,CUST000000042042,780513,2,2000000221533,Two,CAD,20,18%,5,web,
2025-12-01,2025-12-01 00:24:48,CUST000000218542,780514,1,2000000060354,1,INR,9227,11%,1477,web,
2025-12-01,2025-12-01 00:24:48,CUST000000218542,780514,2,2000000312316,Two,INR,3423,3%,1202,web,
2025-12-01,2025-12-01 00:24:48,CUST000000218542,780514,3,2000000111070,1,INR,296,14%,31,web,
2025-12-01,2025-12-01 10:53:51,CUST000000111178,780515,1,2000000074993,Two,AED,82,0%,20,web,
2025-12-01,2025-12-01 23:41:11,CUST000000180374,780516,1,2000000063492,1,INR,680,0%,82,web,
2025-12-01,2025-12-01 23:41:11,CUST000000180374,780516,2,2000000449012,1,INR,3746,12%,397,web,
2025-12-01,2025-12-01 16:47:27,CUST000000022466,780517,1,2000000064901,1,AUD,2004,18%,198,web,
2025-12-01,2025-12-01 01:29:42,CUST000000092893,780518,1,2000000256795,1,GBP,17,0%,3,app,
2025-12-01,2025-12-01 20:56:48,CUST000000119472,780519,1,2000000383019,1,INR,402,18%,40,web,NEW10
2025-12-01,2025-12-01 07:24:27,CUST000000103883,780520,1,2000000264288,1,AED,82,19%,9,web,
2025-12-01,2025-12-01 01:28:02,CUST000000201302,780521,1,2000000154497,Two,USD,$35,0%,9,web,
2025-12-01,2025-12-01 01:28:02,CUST000000201302,780521,2,2000000074498,1,USD,$92,13%,10,web,
2025-12-01,2025-12-01 01:28:02,CUST000000201302,780521,3,2000000267340,Two,USD,$282,17%,24,web,
2025-12-01,2025-12-01 01:28:02,CUST000000201302,780521,4,2000000128412,1,USD,$21,9%,4,web,
2025-12-01,2025-12-01 14:40:27,CUST000000294927,780522,1,2000000215075,Two,INR,1494,23%,276,app,PRIME5
2025-12-01,2025-12-01 21:25:04,CUST000000259723,780523,1,2000000249865,1,INR,24352,14%,3763,app,
2025-12-01,2025-12-01 16:22:46,CUST000000176319,780524,1,2000000488479,Two,GBP,9,12%,2,app,FEST20
2025-12-01,2025-12-01 16:22:46,CUST000000176319,780524,2,2000000275147,1,GBP,8,0%,2,app,FEST20
2025-12-01,2025-12-01 16:22:46,CUST000000176319,780524,3,2000000330563,1,GBP,2,9%,1,app,FEST20
2025-12-01,2025-12-01 16:22:46,CUST000000176319,780524,4,2000000071749,1,GBP,7,13%,1,app,FEST20
2025-12-01,2025-12-01 20:37:51,CUST000000104769,780525,1,2000000276151,1,USD,$37,6%,2,web,
2025-12-01,2025-12-01 23:35:10,CUST000000231488,780526,1,2000000127903,1,AED,552,2%,98,app,
2025-12-01,2025-12-01 01:57:42,CUST000000025387,780527,1,2000000177649,1,INR,1533,21%,220,web,
2025-12-01,2025-12-01 09:04:50,CUST000000191435,780528,1,2000000348452,3,INR,2013,6%,285,app,PRIME5
2025-12-01,2025-12-01 07:15:39,CUST000000043202,780529,1,2000000419268,1,CAD,44,3%,3,app,PRIME5
2025-12-01,2025-12-01 07:15:39,CUST000000043202,780529,2,2000000003511,1,CAD,1567,11%,169,app,PRIME5
2025-12-01,2025-12-01 22:12:06,CUST000000168447,780530,1,2000000111667,1,SGD,54,21%,3,web,
2025-12-01,2025-12-01 00:27:59,CUST000000028066,780531,1,2000000388472,1,INR,13301,7%,1485,app,PRIME5
2025-12-01,2025-12-01 16:05:47,CUST000000076519,780532,1,2000000093567,1,INR,2930,8%,135,app,
2025-12-01,2025-12-01 14:09:03,CUST000000166076,780533,1,2000000360027,1,CAD,51,10%,6,web,
2025-12-01,2025-12-01 15:51:26,CUST000000020906,780534,1,2000000052366,1,INR,1867,0%,225,web,
2025-12-01,2025-12-01 14:54:23,CUST000000013332,780535,1,2000000205618,1,INR,6832,4%,785,web,
2025-12-01,2025-12-01 23:47:57,CUST000000216087,780536,1,2000000016429,1,INR,6524,14%,281,app,SAVE50
2025-12-01,2025-12-01 07:17:59,CUST000000288179,780537,1,2000000031798,Two,INR,4129,18%,815,web,PRIME5
2025-12-01,2025-12-01 00:08:06,CUST000000124889,780538,1,2000000307121,Two,INR,6094,9%,1333,app,SAVE50
2025-12-01,2025-12-01 06:21:41,CUST000000203640,780539,1,2000000092447,Two,INR,2040,11%,656,web,PRIME5
2025-12-01,2025-12-01 06:21:41,CUST000000203640,780539,2,2000000052939,1,INR,5230,6%,247,web,PRIME5
2025-12-01,2025-12-01 04:26:38,CUST000000096461,780540,1,2000000457932,1,AED,47,0%,6,app,
2025-12-01,2025-12-01 04:26:38,CUST000000096461,780540,2,2000000187006,1,AED,3004,11%,484,app,
2025-12-01,2025-12-01 04:26:38,CUST000000096461,780540,3,2000000238968,3,AED,97,4%,34,app,
2025-12-01,2025-12-01 02:27:21,CUST000000259951,780541,1,2000000460055,3,AED,21,15%,7,web,PRIME5
2025-12-01,2025-12-01 22:00:47,CUST000000054990,780542,1,2000000253565,Two,INR,3488,21%,274,web,
2025-12-01,2025-12-01 20:42:38,CUST000000225411,780543,1,2000000138992,1,INR,15045,10%,2429,app,
2025-12-01,2025-12-01 20:42:38,CUST000000225411,780543,2,2000000040714,1,INR,40820,5%,1938,app,
2025-12-01,2025-12-01 03:04:57,CUST000000005944,780544,1,2000000256436,1,GBP,39,6%,5,web,PRIME5
2025-12-01,2025-12-01 16:34:08,CUST000000202029,780545,1,2000000058764,1,INR,48186,0%,5783,app,SAVE50
2025-12-01,2025-12-01 16:34:08,CUST000000202029,780545,2,2000000121987,1,INR,1606,25%,60,app,SAVE50
2025-12-01,2025-12-01 12:58:44,CUST000000228339,780546,1,2000000115689,Two,AED,181,6%,41,app,
2025-12-01,2025-12-01 12:58:44,CUST000000228339,780546,2,2000000000688,1,AED,20,2%,4,app,
2025-12-01,2025-12-01 16:59:32,CUST000000131839,780547,1,2000000439709,1,SGD,207,0%,11,app,FEST20
2025-12-01,2025-12-01 15:20:43,CUST000000112086,780548,1,2000000458991,1,INR,843,3%,147,app,
2025-12-01,2025-12-01 15:20:43,CUST000000112086,780548,2,2000000396712,3,INR,33272,10%,16185,app,
2025-12-01,2025-12-01 05:50:52,CUST000000106056,780549,1,2000000016696,1,CAD,57,9%,3,web,
2025-12-01,2025-12-01 00:57:12,CUST000000012732,780550,1,2000000039923,Two,INR,106875,0%,25651,web,
2025-12-01,2025-12-01 04:04:03,CUST000000156075,780551,1,2000000369693,1,INR,10143,9%,1110,app,
2025-12-01,2025-12-01 16:16:25,CUST000000164426,780552,1,2000000053868,1,AED,624,0%,75,app,
2025-12-01,2025-12-01 16:16:25,CUST000000164426,780552,2,2000000388502,Two,AED,44,10%,5,app,
2025-12-01,2025-12-01 16:16:25,CUST000000164426,780552,3,2000000025834,1,AED,259,6%,30,app,
2025-12-01,2025-12-01 16:16:25,CUST000000164426,780552,4,2000000422350,Two,AED,38,4%,4,app,
