dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-12-08,2025-12-08 09:44:26,CUST000000113707,786904,1,2000000426471,1,SGD,29,0%,6,web,
2025-12-08,2025-12-08 16:20:50,CUST000000091022,786905,1,2000000417950,1,INR,8872,19%,858,web,
2025-12-08,2025-12-08 04:09:11,CUST000000282191,786906,1,2000000457772,4,INR,575,10%,249,web,
2025-12-08,2025-12-08 23:02:36,CUST000000263439,786907,1,2000000365046,1,SGD,36,0%,7,web,
2025-12-08,2025-12-08 13:46:04,CUST000000235546,786908,1,2000000226538,1,CAD,140,13%,7,web,FEST20
2025-12-08,2025-12-08 16:00:13,CUST000000161808,786909,1,2000000404721,4,CAD,17,4%,4,web,
2025-12-08,2025-12-08 16:00:13,CUST000000161808,786909,2,2000000272108,1,CAD,1173,0%,59,web,
2025-12-08,2025-12-08 16:00:13,CUST000000161808,786909,3,2000000306162,1,CAD,5,0%,1,web,
2025-12-08,2025-12-08 10:12:21,CUST000000008599,786910,1,2000000083957,Two,INR,16331,2%,5786,app,
2025-12-08,2025-12-08 03:47:11,CUST000000096684,786911,1,2000000180069,1,GBP,495,0%,25,web,
2025-12-08,2025-12-08 03:47:11,CUST000000096684,786911,2,2000000205489,1,GBP,21,24%,2,web,
2025-12-08,2025-12-08 03:47:11,CUST000000096684,786911,3,2000000455150,3,GBP,888,16%,112,web,
2025-12-08,2025-12-08 03:47:11,CUST000000096684,786911,4,2000000224565,1,GBP,71,3%,9,web,
2025-12-08,2025-12-08 18:05:11,CUST000000158323,786912,1,2000000197593,1,AUD,8,8%,1,web,
2025-12-08,2025-12-08 18:05:11,CUST000000158323,786912,2,2000000324715,Two,AUD,83,5%,19,web,
2025-12-08,2025-12-08 12:10:49,CUST000000081876,786913,1,2000000313672,Two,INR,1068,0%,257,web,
2025-12-08,2025-12-08 12:10:49,CUST000000081876,786913,2,2000000232379,1,INR,3657,1%,435,web,
2025-12-08,2025-12-08 16:29:09,CUST000000043075,786914,1,2000000135700,1,AED,31,0%,6,web,
2025-12-08,2025-12-08 02:45:53,CUST000000151944,786915,1,2000000153018,3,INR,11245,0%,1687,web,
2025-12-08,2025-12-08 02:45:53,CUST000000151944,786915,2,2000000431321,1,INR,370,7%,18,web,
2025-12-08,2025-12-08 20:15:50,CUST000000215089,786916,1,2000000459226,1,INR,5735,11%,917,app,
2025-12-08,2025-12-08 20:15:50,CUST000000215089,786916,2,2000000123189,Two,INR,53563,6%,12095,app,
2025-12-08,2025-12-08 09:03:19,CUST000000016675,786917,1,2000000412900,Two,AED,1756,20%,339,web,
2025-12-08,2025-12-08 09:03:19,CUST000000016675,786917,2,2000000322995,1,AED,15,6%,1,web,
