dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-12-07,2025-12-07 09:25:42,CUST000000205133,786057,1,2000000450759,1,GBP,6,18%,1,app,
2025-12-07,2025-12-07 09:25:42,CUST000000205133,786057,2,2000000419329,1,GBP,6,6%,1,app,
2025-12-07,2025-12-07 01:01:35,CUST000000190743,786058,1,2000000319308,Two,GBP,17,1%,2,app,FEST20
2025-12-07,2025-12-07 03:10:06,CUST000000069955,786059,1,2000000374994,1,INR,271,11%,44,web,
2025-12-07,2025-12-07 03:10:06,CUST000000069955,786059,2,2000000300818,Two,INR,1451,28%,252,web,
2025-12-07,2025-12-07 03:10:06,CUST000000069955,786059,3,2000000494760,1,INR,5971,13%,259,web,
2025-12-07,2025-12-07 02:26:30,CUST000000149831,786060,1,2000000236759,Two,AED,171,25%,31,web,
2025-12-07,2025-12-07 02:26:30,CUST000000149831,786060,2,2000000481418,1,AED,274,0%,50,web,
2025-12-07,2025-12-07 12:23:20,CUST000000062131,786061,1,2000000295893,1,INR,1725,21%,247,app,
2025-12-07,2025-12-07 21:56:45,CUST000000006104,786062,1,2000000132402,1,INR,941,16%,40,app,
2025-12-07,2025-12-07 10:02:12,CUST000000118273,786063,1,2000000375373,1,INR,5744,17%,240,web,FEST20
2025-12-07,2025-12-07 10:02:12,CUST000000118273,786063,2,2000000099415,Two,INR,6389,17%,1277,web,FEST20
2025-12-07,2025-12-07 10:02:12,CUST000000118273,786063,3,2000000499154,1,INR,6291,5%,300,web,FEST20
2025-12-07,2025-12-07 10:02:12,CUST000000118273,786063,4,2000000362137,1,INR,1466,8%,68,web,FEST20
2025-12-07,2025-12-07 15:56:04,CUST000000286351,786064,1,2000000177854,1,USD,$16,12%,2,app,
2025-12-07,2025-12-07 15:56:04,CUST000000286351,786064,2,2000000053622,3,USD,$35,0%,6,app,
2025-12-07,2025-12-07 15:56:04,CUST000000286351,786064,3,2000000479101,Two,USD,$3,1%,1,app,
2025-12-07,2025-12-07 13:38:06,CUST000000023711,786065,1,2000000090221,1,INR,2983,0%,150,app,PRIME5
2025-12-07,2025-12-07 13:38:06,CUST000000023711,786065,2,2000000060248,1,INR,1125,12%,119,app,PRIME5
2025-12-07,2025-12-07 10:32:37,CUST000000276200,786066,1,2000000213095,1,INR,1244,8%,58,app,PRIME5
2025-12-07,2025-12-07 19:22:24,CUST000000238025,786067,1,2000000465777,1,SGD,10,9%,2,app,
2025-12-07,2025-12-07 07:18:17,CUST000000049601,786068,1,2000000198811,Two,INR,14337,5%,3258,app,
2025-12-07,2025-12-07 20:50:53,CUST000000166877,786069,1,2000000271989,Two,INR,2353,0%,565,app,SAVE50
2025-12-07,2025-12-07 20:50:53,CUST000000166877,786069,2,2000000401768,Two,INR,1017,2%,101,app,SAVE50
2025-12-07,2025-12-07 20:50:53,CUST000000166877,786069,3,2000000465302,1,INR,2101,2%,248,app,SAVE50
2025-12-07,2025-12-07 20:50:53,CUST000000166877,786069,4,2000000485553,1,INR,358,10%,39,app,SAVE50
2025-12-07,2025-12-07 22:03:18,CUST000000007255,786070,1,2000000348681,1,INR,2115,20%,306,app,
2025-12-07,2025-12-07 22:03:18,CUST000000007255,786070,2,2000000433585,Two,INR,5015,14%,1038,app,
2025-12-07,2025-12-07 22:03:18,CUST000000007255,786070,3,2000000044859,1,INR,10294,1%,1225,app,
2025-12-07,2025-12-07 22:03:18,CUST000000007255,786070,4,2000000395791,1,INR,1130,7%,126,app,
2025-12-07,2025-12-07 22:03:18,CUST000000007255,786070,5,2000000431628,1,INR,321,0%,17,app,
2025-12-07,2025-12-07 11:42:47,CUST000000024434,786071,1,2000000099873,1,SGD,122,8%,6,web,
2025-12-07,2025-12-07 11:42:47,CUST000000024434,786071,2,2000000050201,1,SGD,130,14%,21,web,
2025-12-07,2025-12-07 05:51:35,CUST000000037603,786072,1,2000000481395,1,INR,668,15%,102,web,
2025-12-07,2025-12-07 05:51:35,CUST000000037603,786072,2,2000000412740,1,INR,3364,16%,341,web,
2025-12-07,2025-12-07 05:51:35,CUST000000037603,786072,3,2000000244655,1,INR,2748,3%,479,web,
