dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-11-15,2025-11-15 02:10:20,CUST000000279767,762836,1,2000000232348,1,INR,3901,1%,464,app,
2025-11-15,2025-11-15 02:10:20,CUST000000279767,762836,2,2000000306384,1,INR,354,12%,16,app,
2025-11-15,2025-11-15 17:05:48,CUST000000030193,762837,1,2000000467016,Two,AED,92,17%,8,app,
2025-11-15,2025-11-15 17:05:48,CUST000000030193,762837,2,2000000135632,Two,AED,13,11%,2,app,
2025-11-15,2025-11-15 02:34:01,CUST000000086820,762838,1,2000000202563,Two,SGD,97,25%,18,web,
2025-11-15,2025-11-15 02:34:01,CUST000000086820,762838,2,2000000479422,1,SGD,99,10%,17,web,
2025-11-15,2025-11-15 11:33:30,CUST000000132553,762839,1,2000000426372,1,INR,779,1%,93,app,
2025-11-15,2025-11-15 11:33:30,CUST000000132553,762839,2,2000000183251,1,INR,4421,12%,702,app,
2025-11-15,2025-11-15 11:33:30,CUST000000132553,762839,3,2000000382562,Two,INR,793,0%,191,app,
2025-11-15,2025-11-15 10:36:47,CUST000000044149,762840,1,2000000066110,1,USD,$89,13%,10,web,SAVE50
2025-11-15,2025-11-15 08:53:48,CUST000000184878,762841,1,2000000090337,1,AED,129,15%,14,web,
2025-11-15,2025-11-15 03:54:10,CUST000000005449,762842,1,2000000025537,1,INR,659,6%,75,app,NEW10
2025-11-15,2025-11-15 05:50:43,CUST000000098588,762843,1,2000000454559,1,USD,$53,3%,10,app,
2025-11-15,2025-11-15 15:33:28,CUST000000172983,762844,1,2000000456362,Two,INR,66190,17%,5503,app,
2025-11-15,2025-11-15 06:58:35,CUST000000020316,762845,1,2000000442754,1,INR,13784,15%,586,web,NEW10
2025-11-15,2025-11-15 03:07:29,CUST000000112471,762846,1,2000000150772,1,INR,5889,5%,672,web,NEW10
2025-11-15,2025-11-15 15:03:51,CUST000000151410,762847,1,2000000466347,1,USD,$39,0%,5,app,
2025-11-15,2025-11-15 15:03:51,CUST000000151410,762847,2,2000000071237,1,USD,$49,7%,3,app,
2025-11-15,2025-11-15 12:01:39,CUST000000115650,762848,1,2000000189277,1,INR,2322,2%,273,app,FEST20
2025-11-15,2025-11-15 12:01:39,CUST000000115650,762848,2,2000000003719,1,INR,71410,8%,7867,app,FEST20
2025-11-15,2025-11-15 03:27:10,CUST000000202123,762849,1,2000000461496,1,INR,3268,3%,382,web,
