dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-12-26,2025-12-26 11:46:05,CUST000000254260,806608,1,2000000160726,1,GBP,974,21%,138,app,
2025-12-26,2025-12-26 21:39:27,CUST000000081621,806609,1,2000000432885,Two,INR,5386,6%,1821,app,
2025-12-26,2025-12-26 01:35:52,CUST000000035014,806610,1,2000000316543,Two,GBP,437,16%,88,web,NEW10
2025-12-26,2025-12-26 16:45:30,CUST000000057198,806611,1,2000000121840,1,INR,1429,3%,70,web,NEW10
2025-12-26,2025-12-26 16:45:30,CUST000000057198,806611,2,2000000180205,1,INR,720,0%,87,web,NEW10
2025-12-26,2025-12-26 07:37:55,CUST000000045080,806612,1,2000000187068,1,CAD,167,22%,16,web,FEST20
2025-12-26,2025-12-26 22:22:26,CUST000000093958,806613,1,2000000456102,1,SGD,36,5%,2,web,
2025-12-26,2025-12-26 22:22:26,CUST000000093958,806613,2,2000000177335,1,SGD,281,0%,51,web,
2025-12-26,2025-12-26 01:25:58,CUST000000107716,806614,1,2000000198392,1,CAD,32,2%,2,web,
2025-12-26,2025-12-26 01:25:58,CUST000000107716,806614,2,2000000419565,1,CAD,12,8%,2,web,
2025-12-26,2025-12-26 01:25:58,CUST000000107716,806614,3,2000000191577,1,CAD,1409,5%,68,web,
2025-12-26,2025-12-26 08:31:53,CUST000000183904,806615,1,2000000157269,1,AUD,85,9%,10,app,PRIME5
2025-12-26,2025-12-26 08:31:53,CUST000000183904,806615,2,2000000030838,1,AUD,211,0%,26,app,PRIME5
2025-12-26,2025-12-26 07:50:09,CUST000000020350,806616,1,2000000380186,1,USD,$173,19%,17,app,FEST20
2025-12-26,2025-12-26 05:32:36,CUST000000080955,806617,1,2000000210018,1,AED,90,16%,10,app,
2025-12-26,2025-12-26 05:32:36,CUST000000080955,806617,2,2000000477442,1,AED,611,8%,102,app,
2025-12-26,2025-12-26 05:32:36,CUST000000080955,806617,3,2000000443270,1,AED,105,0%,13,app,
2025-12-26,2025-12-26 11:09:04,CUST000000043421,806618,1,2000000248479,1,INR,10798,0%,1944,web,
2025-12-26,2025-12-26 11:09:04,CUST000000043421,806618,2,2000000193786,1,INR,11725,0%,2111,web,
2025-12-26,2025-12-26 11:09:04,CUST000000043421,806618,3,2000000103471,1,INR,2225,11%,239,web,
2025-12-26,2025-12-26 11:09:04,CUST000000043421,806618,4,2000000417509,Two,INR,3305,16%,668,web,
2025-12-26,2025-12-26 11:09:04,CUST000000043421,806618,5,2000000254302,Two,INR,3195,2%,312,web,
2025-12-26,2025-12-26 09:32:48,CUST000000211662,806619,1,2000000242279,Two,INR,908,7%,304,web,NEW10
2025-12-26,2025-12-26 09:32:48,CUST000000211662,806619,2,2000000483566,1,INR,1641,2%,290,web,NEW10
