dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-12-23,2025-12-23 03:54:32,CUST000000281019,803326,1,2000000391069,Two,INR,1693,0%,407,web,NEW10
2025-12-23,2025-12-23 03:54:32,CUST000000281019,803326,2,2000000103723,1,INR,60480,2%,7106,web,NEW10
2025-12-23,2025-12-23 03:54:32,CUST000000281019,803326,3,2000000390697,1,INR,1318,0%,159,web,NEW10
2025-12-23,2025-12-23 01:19:13,CUST000000287095,803327,1,2000000328492,1,INR,2327,13%,242,web,
2025-12-23,2025-12-23 13:07:36,CUST000000191750,803328,1,2000000121796,1,INR,4978,7%,558,web,
2025-12-23,2025-12-23 21:00:41,CUST000000081571,803329,1,2000000382999,1,INR,49775,0%,5974,web,
2025-12-23,2025-12-23 08:26:00,CUST000000173094,803330,1,2000000299648,1,INR,4539,0%,545,web,
2025-12-23,2025-12-23 08:26:00,CUST000000173094,803330,2,2000000440651,1,INR,103653,12%,10969,web,
2025-12-23,2025-12-23 07:05:43,CUST000000248504,803331,1,2000000116426,1,SGD,13,7%,2,app,
2025-12-23,2025-12-23 07:05:43,CUST000000248504,803331,2,2000000359700,Two,SGD,1774,15%,361,app,
2025-12-23,2025-12-23 07:05:43,CUST000000248504,803331,3,2000000436043,Two,SGD,12,24%,3,app,
2025-12-23,2025-12-23 19:43:18,CUST000000227861,803332,1,2000000063201,1,USD,$4,15%,1,app,
2025-12-23,2025-12-23 08:24:27,CUST000000082465,803333,1,2000000331539,Two,SGD,178,3%,63,app,
2025-12-23,2025-12-23 17:48:43,CUST000000042503,803334,1,2000000444697,1,INR,3609,12%,159,web,
2025-12-23,2025-12-23 17:48:43,CUST000000042503,803334,2,2000000356617,1,INR,9226,0%,1108,web,
2025-12-23,2025-12-23 17:48:43,CUST000000042503,803334,3,2000000033846,1,INR,9526,2%,1682,web,
2025-12-23,2025-12-23 05:48:37,CUST000000184776,803335,1,2000000141442,1,INR,2650,0%,132,app,
2025-12-23,2025-12-23 05:48:37,CUST000000184776,803335,2,2000000385143,Two,INR,83082,16%,7015,app,
