dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-04-06,2025-04-06 14:57:52,CUST000000050765,511976,1,2000000426716,Two,INR,3550,10%,321,web,SAVE50
2025-04-06,2025-04-06 14:57:52,CUST000000050765,511976,2,2000000415284,1,INR,1776,4%,308,web,SAVE50
2025-04-06,2025-04-06 14:57:52,CUST000000050765,511976,3,2000000287669,1,INR,310,17%,31,web,SAVE50
2025-04-06,2025-04-06 18:38:25,CUST000000288897,511977,1,2000000030937,1,INR,13419,24%,1227,app,PRIME5
2025-04-06,2025-04-06 12:49:08,CUST000000208928,511978,1,2000000237176,1,INR,14301,5%,1629,app,
2025-04-06,2025-04-06 15:05:43,CUST000000134162,511979,1,2000000395746,1,INR,86993,18%,8511,app,
2025-04-06,2025-04-06 04:55:37,CUST000000069761,511980,1,2000000142913,1,INR,69640,0%,3483,app,PRIME5
2025-04-06,2025-04-06 04:55:37,CUST000000069761,511980,2,2000000119458,4,INR,5448,10%,2346,app,PRIME5
2025-04-06,2025-04-06 13:08:56,CUST000000067096,511981,1,2000000034539,1,INR,1157,19%,113,web,
2025-04-06,2025-04-06 13:12:44,CUST000000171725,511982,1,2000000401942,1,INR,1679,1%,201,app,FEST20
2025-04-06,2025-04-06 09:11:04,CUST000000178792,511983,1,2000000479750,1,GBP,21,19%,3,web,
2025-04-06,2025-04-06 17:09:45,CUST000000248485,511984,1,2000000157115,1,INR,11365,0%,2046,app,
2025-04-06,2025-04-06 16:41:54,CUST000000165358,511985,1,2000000293653,1,INR,66623,22%,2588,web,NEW10
2025-04-06,2025-04-06 03:30:36,CUST000000008223,511986,1,2000000348759,1,INR,2032,24%,280,app,NEW10
2025-04-06,2025-04-06 03:30:36,CUST000000008223,511986,2,2000000337937,1,INR,4484,1%,802,app,NEW10
2025-04-06,2025-04-06 03:30:36,CUST000000008223,511986,3,2000000399829,1,INR,3413,17%,340,app,NEW10
2025-04-06,2025-04-06 03:56:59,CUST000000026640,511987,1,2000000387093,1,INR,2342,14%,102,web,
2025-04-06,2025-04-06 20:37:31,CUST000000117693,511988,1,2000000085005,Two,INR,3883,4%,374,web,
2025-04-06,2025-04-06 13:37:04,CUST000000291592,511989,1,2000000287126,1,INR,3159,13%,497,web,
2025-04-06,2025-04-06 13:37:04,CUST000000291592,511989,2,2000000353760,1,INR,6086,0%,1096,web,
2025-04-06,2025-04-06 04:40:21,CUST000000137863,511990,1,2000000195421,1,INR,40294,17%,1671,web,
2025-04-06,2025-04-06 04:40:21,CUST000000137863,511990,2,2000000197906,1,INR,29318,6%,3308,web,
2025-04-06,2025-04-06 22:58:55,CUST000000014650,511991,1,2000000447858,1,INR,11097,3%,1937,web,NEW10
2025-04-06,2025-04-06 22:58:55,CUST000000014650,511991,2,2000000301136,1,INR,308,10%,14,web,NEW10
2025-04-06,2025-04-06 22:58:55,CUST000000014650,511991,3,2000000195360,1,INR,222,18%,22,web,NEW10
2025-04-06,2025-04-06 19:47:43,CUST000000084780,511992,1,2000000049090,Two,INR,3038,0%,730,app,FEST20
2025-04-06,2025-04-06 19:47:43,CUST000000084780,511992,2,2000000052069,1,INR,3483,7%,162,app,FEST20
2025-04-06,2025-04-06 19:47:43,CUST000000084780,511992,3,2000000468297,1,INR,2842,5%,136,app,FEST20
2025-04-06,2025-04-06 19:47:43,CUST000000084780,511992,4,2000000411569,1,INR,3093,4%,532,app,FEST20
2025-04-06,2025-04-06 20:00:28,CUST000000289372,511993,1,2000000134598,1,INR,10141,6%,1139,app,
2025-04-06,2025-04-06 13:03:07,CUST000000111800,511994,1,2000000020365,1,INR,1805,1%,214,app,
2025-04-06,2025-04-06 04:26:18,CUST000000223652,511995,1,2000000340128,1,USD,$10,4%,1,app,
2025-04-06,2025-04-06 10:09:36,CUST000000002340,511996,1,2000000275192,1,GBP,354,11%,38,app,FEST20
2025-04-06,2025-04-06 13:42:50,CUST000000142942,511997,1,2000000339832,1,INR,3714,21%,147,app,PRIME5
2025-04-06,2025-04-06 13:42:50,CUST000000142942,511997,2,2000000066943,1,INR,4687,16%,470,app,PRIME5
2025-04-06,2025-04-06 12:11:15,CUST000000112093,511998,1,2000000216744,3,INR,7457,17%,927,app,NEW10
2025-04-06,2025-04-06 12:11:15,CUST000000112093,511998,2,2000000177328,1,INR,9454,0%,1702,app,NEW10
2025-04-06,2025-04-06 12:11:15,CUST000000112093,511998,3,2000000237107,1,INR,1599,1%,190,app,NEW10
2025-04-06,2025-04-06 14:36:11,CUST000000167614,511999,1,2000000027906,1,INR,15191,1%,2702,web,PRIME5
2025-04-06,2025-04-06 14:36:11,CUST000000167614,511999,2,2000000050454,1,INR,6276,2%,738,web,PRIME5
2025-04-06,2025-04-06 14:36:11,CUST000000167614,511999,3,2000000364902,1,INR,549,15%,24,web,PRIME5
2025-04-06,2025-04-06 14:36:11,CUST000000167614,511999,4,2000000280578,1,INR,42145,2%,2065,web,PRIME5
2025-04-06,2025-04-06 08:30:49,CUST000000154400,512000,1,2000000264929,1,SGD,31,7%,6,app,
2025-04-06,2025-04-06 08:30:49,CUST000000154400,512000,2,2000000370606,1,SGD,755,19%,31,app,
2025-04-06,2025-04-06 08:30:49,CUST000000154400,512000,3,2000000185415,Two,SGD,25,4%,6,app,
2025-04-06,2025-04-06 16:39:42,CUST000000296409,512001,1,2000000186092,1,GBP,375,16%,57,app,
2025-04-06,2025-04-06 11:13:11,CUST000000097537,512002,1,2000000224862,1,INR,2142,14%,92,web,FEST20
2025-04-06,2025-04-06 19:21:04,CUST000000281118,512003,1,2000000157726,1,INR,4481,8%,207,app,
2025-04-06,2025-04-06 19:21:04,CUST000000281118,512003,2,2000000261454,1,INR,1499,0%,180,app,
2025-04-06,2025-04-06 19:21:04,CUST000000281118,512003,3,2000000069128,1,INR,3142,0%,378,app,
2025-04-06,2025-04-06 11:15:22,CUST000000219471,512004,1,2000000315416,1,INR,841,9%,92,app,
2025-04-06,2025-04-06 11:15:22,CUST000000219471,512004,2,2000000216034,1,INR,1509,10%,68,app,
2025-04-06,2025-04-06 11:15:22,CUST000000219471,512004,3,2000000166841,3,INR,618,7%,87,app,
2025-04-06,2025-04-06 17:05:48,CUST000000248558,512005,1,2000000451138,1,USD,$110,27%,10,web,NEW10
2025-04-06,2025-04-06 16:31:30,CUST000000252123,512006,1,2000000390055,1,INR,11177,5%,1276,web,
2025-04-06,2025-04-06 16:31:30,CUST000000252123,512006,2,2000000055299,1,INR,38542,13%,4021,web,
2025-04-06,2025-04-06 02:37:18,CUST000000133616,512007,1,2000000299679,1,AUD,79,5%,4,web,NEW10
2025-04-06,2025-04-06 02:37:18,CUST000000133616,512007,2,2000000088433,1,AUD,102,11%,11,web,NEW10
