dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-08-12,2024-08-12 03:13:56,CUST000000026544,248770,1,2000000343914,1,INR,539,0%,98,app,
2024-08-12,2024-08-12 03:13:56,CUST000000026544,248770,2,2000000377018,Two,INR,872,7%,196,app,
2024-08-12,2024-08-12 00:03:42,CUST000000102232,248771,1,2000000366975,1,USD,$66,13%,7,web,
2024-08-12,2024-08-12 23:23:18,CUST000000223059,248772,1,2000000071268,1,INR,804,13%,36,web,PRIME5
2024-08-12,2024-08-12 23:23:18,CUST000000223059,248772,2,2000000459226,1,INR,5468,21%,774,web,PRIME5
2024-08-12,2024-08-12 03:04:24,CUST000000057940,248773,1,2000000094953,1,INR,19721,17%,822,app,
2024-08-12,2024-08-12 04:18:29,CUST000000198434,248774,1,2000000043746,Two,INR,367,4%,85,app,
2024-08-12,2024-08-12 20:14:08,CUST000000051129,248775,1,2000000376073,1,INR,6034,3%,703,app,
2024-08-12,2024-08-12 20:14:08,CUST000000051129,248775,2,2000000077949,1,INR,25676,5%,2931,app,
2024-08-12,2024-08-12 20:14:08,CUST000000051129,248775,3,2000000422589,1,INR,6571,1%,782,app,
2024-08-12,2024-08-12 09:18:18,CUST000000062135,248776,1,2000000092485,1,GBP,6,5%,1,web,SAVE50
2024-08-12,2024-08-12 10:16:53,CUST000000086403,248777,1,2000000229829,Two,SGD,79,0%,8,web,
2024-08-12,2024-08-12 10:16:53,CUST000000086403,248777,2,2000000240176,1,SGD,1314,17%,132,web,
2024-08-12,2024-08-12 10:16:53,CUST000000086403,248777,3,2000000208367,1,SGD,1283,7%,144,web,
2024-08-12,2024-08-12 09:22:10,CUST000000103384,248778,1,2000000341941,1,INR,1514,15%,65,web,NEW10
2024-08-12,2024-08-12 11:57:33,CUST000000141387,248779,1,2000000220284,1,USD,$1263,11%,57,app,
2024-08-12,2024-08-12 19:16:46,CUST000000028227,248780,1,2000000123356,1,INR,2547,16%,107,app,PRIME5
2024-08-12,2024-08-12 19:16:46,CUST000000028227,248780,2,2000000075464,1,INR,34712,0%,4166,app,PRIME5
2024-08-12,2024-08-12 19:16:46,CUST000000028227,248780,3,2000000494883,1,INR,609,11%,66,app,PRIME5
2024-08-12,2024-08-12 10:49:07,CUST000000046826,248781,1,2000000009803,3,GBP,177,0%,64,web,
2024-08-12,2024-08-12 17:22:14,CUST000000194699,248782,1,2000000091600,1,INR,2868,0%,144,app,
2024-08-12,2024-08-12 17:22:14,CUST000000194699,248782,2,2000000074917,1,INR,3247,4%,564,app,
2024-08-12,2024-08-12 11:26:47,CUST000000258981,248783,1,2000000151427,1,CAD,42,8%,2,app,PRIME5
2024-08-12,2024-08-12 10:40:15,CUST000000291253,248784,1,2000000483856,Two,CAD,47,0%,5,app,
2024-08-12,2024-08-12 10:40:15,CUST000000291253,248784,2,2000000287287,3,CAD,39,13%,13,app,
2024-08-12,2024-08-12 01:49:57,CUST000000119898,248785,1,2000000424651,1,INR,7796,5%,1338,app,
