dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-02-25,2024-02-25 01:54:07,CUST000000239599,59616,1,2000000221489,Two,CAD,24,0%,3,app,
2024-02-25,2024-02-25 10:36:44,CUST000000213027,59617,1,2000000022253,Two,INR,1667,7%,371,app,SAVE50
2024-02-25,2024-02-25 08:34:58,CUST000000268631,59618,1,2000000317519,1,AED,119,24%,11,web,
2024-02-25,2024-02-25 01:13:18,CUST000000118334,59619,1,2000000073545,1,INR,1633,19%,160,web,NEW10
2024-02-25,2024-02-25 01:13:18,CUST000000118334,59619,2,2000000112824,1,INR,829,6%,94,web,NEW10
2024-02-25,2024-02-25 01:13:18,CUST000000118334,59619,3,2000000258720,4,INR,1586,0%,318,web,NEW10
2024-02-25,2024-02-25 07:32:55,CUST000000005245,59620,1,2000000279992,1,INR,569,2%,67,app,NEW10
2024-02-25,2024-02-25 10:11:31,CUST000000095303,59621,1,2000000447889,3,SGD,17,1%,3,app,
2024-02-25,2024-02-25 04:10:43,CUST000000068495,59622,1,2000000181554,3,GBP,23,13%,8,web,NEW10
2024-02-25,2024-02-25 01:42:36,CUST000000190536,59623,1,2000000125183,1,INR,3451,15%,531,app,FEST20
2024-02-25,2024-02-25 19:48:43,CUST000000230015,59624,1,2000000124193,1,GBP,391,6%,67,app,NEW10
2024-02-25,2024-02-25 19:48:43,CUST000000230015,59624,2,2000000493060,1,GBP,3,20%,1,app,NEW10
2024-02-25,2024-02-25 01:14:45,CUST000000195686,59625,1,2000000300207,Two,AED,16,19%,4,web,PRIME5
2024-02-25,2024-02-25 10:47:06,CUST000000107069,59626,1,2000000383460,1,GBP,40,12%,5,app,SAVE50
2024-02-25,2024-02-25 10:47:06,CUST000000107069,59626,2,2000000334769,Two,GBP,29,11%,7,app,SAVE50
2024-02-25,2024-02-25 10:47:06,CUST000000107069,59626,3,2000000054025,Two,GBP,40,0%,10,app,SAVE50
2024-02-25,2024-02-25 08:01:05,CUST000000226591,59627,1,2000000402307,1,INR,1269,15%,54,app,
2024-02-25,2024-02-25 08:01:05,CUST000000226591,59627,2,2000000474113,1,INR,2005,12%,211,app,
2024-02-25,2024-02-25 08:01:05,CUST000000226591,59627,3,2000000151953,1,INR,4033,10%,182,app,
2024-02-25,2024-02-25 08:01:05,CUST000000226591,59627,4,2000000230498,1,INR,4824,14%,745,app,
2024-02-25,2024-02-25 08:01:05,CUST000000226591,59627,5,2000000269467,1,INR,4886,15%,208,app,
2024-02-25,2024-02-25 00:01:25,CUST000000182144,59628,1,2000000239392,1,INR,885,17%,89,app,PRIME5
2024-02-25,2024-02-25 00:01:25,CUST000000182144,59628,2,2000000305950,1,INR,523,10%,57,app,PRIME5
2024-02-25,2024-02-25 12:34:04,CUST000000057772,59629,1,2000000051062,Two,AED,38,21%,8,web,
2024-02-25,2024-02-25 12:34:04,CUST000000057772,59629,2,2000000011813,4,AED,157,4%,73,web,
2024-02-25,2024-02-25 12:34:04,CUST000000057772,59629,3,2000000198484,1,AED,109,10%,12,web,
2024-02-25,2024-02-25 12:34:04,CUST000000057772,59629,4,2000000348971,1,AED,20,4%,3,web,
2024-02-25,2024-02-25 15:46:44,CUST000000118747,59630,1,2000000319209,Two,INR,2152,20%,620,app,
