dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-08-15,2024-08-15 07:21:45,CUST000000231597,251148,1,2000000413365,1,INR,2921,5%,500,app,
2024-08-15,2024-08-15 16:42:19,CUST000000098853,251149,1,2000000475912,1,GBP,450,2%,53,app,FEST20
2024-08-15,2024-08-15 10:19:21,CUST000000157423,251150,1,2000000057675,4,CAD,6,2%,4,app,FEST20
2024-08-15,2024-08-15 10:19:21,CUST000000157423,251150,2,2000000470078,1,CAD,87,0%,16,app,FEST20
2024-08-15,2024-08-15 18:29:55,CUST000000192386,251151,1,2000000465227,1,INR,6263,6%,704,web,
2024-08-15,2024-08-15 13:45:37,CUST000000079802,251152,1,2000000100432,1,INR,2551,6%,433,app,
2024-08-15,2024-08-15 13:45:37,CUST000000079802,251152,2,2000000350820,1,INR,2098,10%,226,app,
2024-08-15,2024-08-15 05:16:41,CUST000000271018,251153,1,2000000135236,3,INR,3683,8%,509,web,FEST20
2024-08-15,2024-08-15 05:16:41,CUST000000271018,251153,2,2000000136134,1,INR,405,18%,17,web,FEST20
2024-08-15,2024-08-15 05:16:41,CUST000000271018,251153,3,2000000225692,Two,INR,7538,0%,754,web,FEST20
2024-08-15,2024-08-15 05:16:41,CUST000000271018,251153,4,2000000066486,1,INR,2007,8%,92,web,FEST20
2024-08-15,2024-08-15 18:31:58,CUST000000128121,251154,1,2000000286082,1,AED,16,0%,4,app,
2024-08-15,2024-08-15 02:15:12,CUST000000204683,251155,1,2000000292618,Two,INR,998,0%,240,app,
2024-08-15,2024-08-15 02:15:12,CUST000000204683,251155,2,2000000463322,1,INR,7819,14%,336,app,
2024-08-15,2024-08-15 19:49:17,CUST000000076496,251156,1,2000000003375,1,INR,7177,5%,341,web,
2024-08-15,2024-08-15 11:10:58,CUST000000055368,251157,1,2000000438962,Two,USD,$99,6%,23,app,
2024-08-15,2024-08-15 11:10:58,CUST000000055368,251157,2,2000000287270,1,USD,$86,12%,10,app,
2024-08-15,2024-08-15 11:10:58,CUST000000055368,251157,3,2000000061504,1,USD,$5,6%,1,app,
2024-08-15,2024-08-15 22:51:25,CUST000000042763,251158,1,2000000255927,1,SGD,19,0%,3,web,SAVE50
2024-08-15,2024-08-15 05:39:01,CUST000000170619,251159,1,2000000326641,1,USD,$125,0%,23,app,
2024-08-15,2024-08-15 05:39:01,CUST000000170619,251159,2,2000000047706,1,USD,$6,19%,1,app,
2024-08-15,2024-08-15 21:01:21,CUST000000084270,251160,1,2000000268101,1,USD,$81,9%,4,app,FEST20
2024-08-15,2024-08-15 21:01:21,CUST000000084270,251160,2,2000000298474,Two,USD,$97,17%,20,app,FEST20
2024-08-15,2024-08-15 01:23:02,CUST000000000651,251161,1,2000000318257,1,AUD,138,19%,14,web,
2024-08-15,2024-08-15 01:23:02,CUST000000000651,251161,2,2000000341835,1,AUD,308,7%,35,web,
2024-08-15,2024-08-15 04:03:59,CUST000000264054,251162,1,2000000488233,1,INR,522,18%,77,web,PRIME5
2024-08-15,2024-08-15 20:18:27,CUST000000184460,251163,1,2000000018508,1,INR,1260,15%,192,app,
2024-08-15,2024-08-15 20:18:27,CUST000000184460,251163,2,2000000423166,3,INR,1753,7%,591,app,
2024-08-15,2024-08-15 20:18:27,CUST000000184460,251163,3,2000000124636,1,INR,58124,8%,2679,app,
