dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-08-28,2024-08-28 23:00:23,CUST000000283747,266408,1,2000000284309,1,CAD,218,0%,11,app,
2024-08-28,2024-08-28 07:48:36,CUST000000216879,266409,1,2000000240701,1,AED,38,0%,5,web,PRIME5
2024-08-28,2024-08-28 07:05:08,CUST000000208456,266410,1,2000000223452,1,AUD,8,11%,2,app,NEW10
2024-08-28,2024-08-28 07:05:08,CUST000000208456,266410,2,2000000302898,Two,AUD,169,0%,17,app,NEW10
2024-08-28,2024-08-28 21:22:30,CUST000000223139,266411,1,2000000162416,3,INR,790,0%,285,web,
2024-08-28,2024-08-28 21:22:30,CUST000000223139,266411,2,2000000016061,1,INR,11334,3%,550,web,
2024-08-28,2024-08-28 21:22:30,CUST000000223139,266411,3,2000000318783,1,INR,41616,2%,4912,web,
2024-08-28,2024-08-28 09:43:37,CUST000000212259,266412,1,2000000224497,Two,INR,107628,0%,25831,app,
2024-08-28,2024-08-28 07:10:47,CUST000000102064,266413,1,2000000491189,1,GBP,48,10%,6,app,PRIME5
2024-08-28,2024-08-28 18:38:17,CUST000000137500,266414,1,2000000398297,1,AED,39,12%,7,web,
2024-08-28,2024-08-28 08:40:01,CUST000000076709,266415,1,2000000310589,Two,USD,$56,17%,5,app,
2024-08-28,2024-08-28 13:55:27,CUST000000296110,266416,1,2000000374932,1,GBP,53,18%,3,web,FEST20
2024-08-28,2024-08-28 13:55:27,CUST000000296110,266416,2,2000000045641,1,GBP,30,0%,2,web,FEST20
2024-08-28,2024-08-28 13:55:27,CUST000000296110,266416,3,2000000268712,1,GBP,19,29%,2,web,FEST20
2024-08-28,2024-08-28 13:55:27,CUST000000296110,266416,4,2000000452265,1,GBP,101,13%,5,web,FEST20
2024-08-28,2024-08-28 05:38:34,CUST000000097942,266417,1,2000000420776,Two,INR,604,22%,114,web,SAVE50
2024-08-28,2024-08-28 13:07:43,CUST000000208665,266418,1,2000000478128,1,AUD,853,4%,148,web,
2024-08-28,2024-08-28 20:03:19,CUST000000100617,266419,1,2000000313108,4,INR,79718,2%,37676,app,
2024-08-28,2024-08-28 20:03:19,CUST000000100617,266419,2,2000000124070,3,INR,1730,0%,935,app,
2024-08-28,2024-08-28 20:03:19,CUST000000100617,266419,3,2000000148090,4,INR,1047,8%,193,app,
