dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-05-31,2025-05-31 08:40:18,CUST000000107864,574602,1,2000000480145,1,INR,52753,9%,8665,web,
2025-05-31,2025-05-31 09:20:35,CUST000000122123,574603,1,2000000133683,Two,INR,234,0%,57,app,PRIME5
2025-05-31,2025-05-31 09:20:35,CUST000000122123,574603,2,2000000375960,3,INR,2685,8%,893,app,PRIME5
2025-05-31,2025-05-31 09:20:35,CUST000000122123,574603,3,2000000458724,1,INR,5298,12%,562,app,PRIME5
2025-05-31,2025-05-31 09:20:35,CUST000000122123,574603,4,2000000466859,1,INR,1222,6%,139,app,PRIME5
2025-05-31,2025-05-31 22:11:39,CUST000000271871,574604,1,2000000175874,1,USD,$77,0%,10,app,
2025-05-31,2025-05-31 22:11:39,CUST000000271871,574604,2,2000000408538,1,USD,$111,3%,13,app,
2025-05-31,2025-05-31 22:11:39,CUST000000271871,574604,3,2000000400778,1,USD,$18,7%,3,app,
2025-05-31,2025-05-31 22:11:39,CUST000000271871,574604,4,2000000138602,1,USD,$10,14%,2,app,
2025-05-31,2025-05-31 22:11:39,CUST000000271871,574604,5,2000000180205,1,USD,$9,13%,1,app,
2025-05-31,2025-05-31 11:54:33,CUST000000291461,574605,1,2000000456911,1,INR,8475,12%,894,app,
2025-05-31,2025-05-31 15:26:36,CUST000000206001,574606,1,2000000426433,1,CAD,445,11%,72,app,
2025-05-31,2025-05-31 15:26:36,CUST000000206001,574606,2,2000000052229,1,CAD,9,27%,1,app,
2025-05-31,2025-05-31 04:41:42,CUST000000273298,574607,1,2000000190488,1,USD,$2,0%,1,app,NEW10
2025-05-31,2025-05-31 04:41:42,CUST000000273298,574607,2,2000000444147,1,USD,$19,4%,1,app,NEW10
2025-05-31,2025-05-31 04:41:42,CUST000000273298,574607,3,2000000251752,Two,USD,$176,2%,42,app,NEW10
2025-05-31,2025-05-31 06:07:26,CUST000000159588,574608,1,2000000060545,1,INR,2136,2%,251,web,
2025-05-31,2025-05-31 06:07:26,CUST000000159588,574608,2,2000000114248,1,INR,5841,8%,647,web,
2025-05-31,2025-05-31 23:11:07,CUST000000176464,574609,1,2000000179766,1,USD,$58,3%,7,web,
2025-05-31,2025-05-31 23:11:07,CUST000000176464,574609,2,2000000313986,1,USD,$700,6%,33,web,
2025-05-31,2025-05-31 23:11:07,CUST000000176464,574609,3,2000000076645,1,USD,$96,0%,5,web,
2025-05-31,2025-05-31 21:47:22,CUST000000061507,574610,1,2000000180632,1,INR,3006,4%,345,app,
2025-05-31,2025-05-31 06:38:15,CUST000000011668,574611,1,2000000182759,1,INR,1718,8%,285,app,
2025-05-31,2025-05-31 23:08:47,CUST000000021508,574612,1,2000000311159,1,USD,$40,0%,5,web,
2025-05-31,2025-05-31 23:08:47,CUST000000021508,574612,2,2000000365718,1,USD,$200,5%,10,web,
2025-05-31,2025-05-31 00:18:35,CUST000000140079,574613,1,2000000385167,1,INR,2757,8%,128,app,FEST20
2025-05-31,2025-05-31 00:18:35,CUST000000140079,574613,2,2000000297385,Two,INR,3619,9%,330,app,FEST20
2025-05-31,2025-05-31 00:18:35,CUST000000140079,574613,3,2000000470634,1,INR,93746,0%,11250,app,FEST20
2025-05-31,2025-05-31 00:18:35,CUST000000140079,574613,4,2000000419626,1,INR,49008,10%,5307,app,FEST20
2025-05-31,2025-05-31 04:40:32,CUST000000077835,574614,1,2000000498027,1,GBP,74,11%,8,web,
2025-05-31,2025-05-31 23:56:26,CUST000000132916,574615,1,2000000396354,1,GBP,444,17%,45,web,
2025-05-31,2025-05-31 15:12:41,CUST000000261366,574616,1,2000000038131,1,INR,8444,17%,839,app,
2025-05-31,2025-05-31 15:12:41,CUST000000261366,574616,2,2000000115153,1,INR,6037,0%,725,app,
2025-05-31,2025-05-31 15:12:41,CUST000000261366,574616,3,2000000386898,1,INR,3088,7%,145,app,
2025-05-31,2025-05-31 03:47:05,CUST000000207331,574617,1,2000000238418,1,INR,2952,11%,132,web,PRIME5
2025-05-31,2025-05-31 15:30:14,CUST000000185485,574618,1,2000000330556,Two,SGD,6,4%,3,web,
2025-05-31,2025-05-31 08:19:03,CUST000000093916,574619,1,2000000087146,1,AED,125,15%,20,web,FEST20
2025-05-31,2025-05-31 20:43:56,CUST000000201585,574620,1,2000000446905,1,INR,5567,0%,669,app,FEST20
2025-05-31,2025-05-31 13:56:53,CUST000000216971,574621,1,2000000497860,1,INR,538,5%,26,app,
2025-05-31,2025-05-31 09:52:10,CUST000000057165,574622,1,2000000444185,1,INR,7867,0%,394,web,
2025-05-31,2025-05-31 15:35:15,CUST000000143545,574623,1,2000000307213,1,INR,1210,0%,218,app,
2025-05-31,2025-05-31 00:26:12,CUST000000109999,574624,1,2000000301648,1,INR,960,11%,154,app,
2025-05-31,2025-05-31 00:26:12,CUST000000109999,574624,2,2000000369532,1,INR,30227,9%,1370,app,
2025-05-31,2025-05-31 00:26:12,CUST000000109999,574624,3,2000000466231,4,INR,3125,15%,1274,app,
2025-05-31,2025-05-31 00:26:12,CUST000000109999,574624,4,2000000384375,1,INR,2841,0%,512,app,
2025-05-31,2025-05-31 21:05:53,CUST000000193480,574625,1,2000000477084,1,INR,3537,11%,567,app,
2025-05-31,2025-05-31 21:05:53,CUST000000193480,574625,2,2000000039091,1,INR,5303,0%,955,app,
2025-05-31,2025-05-31 02:14:12,CUST000000039606,574626,1,2000000369860,1,INR,9042,21%,356,app,NEW10
2025-05-31,2025-05-31 18:20:04,CUST000000035696,574627,1,2000000138565,1,GBP,3,2%,1,app,SAVE50
2025-05-31,2025-05-31 03:21:16,CUST000000218062,574628,1,2000000497068,1,INR,3233,1%,384,app,
2025-05-31,2025-05-31 03:21:16,CUST000000218062,574628,2,2000000235691,Two,INR,62652,19%,12245,app,
2025-05-31,2025-05-31 03:21:16,CUST000000218062,574628,3,2000000052649,1,INR,39059,4%,4513,app,
2025-05-31,2025-05-31 23:43:00,CUST000000195104,574629,1,2000000215921,1,INR,514,12%,55,web,NEW10
2025-05-31,2025-05-31 15:39:54,CUST000000185754,574630,1,2000000438375,3,INR,41743,0%,15028,app,
2025-05-31,2025-05-31 15:39:54,CUST000000185754,574630,2,2000000286457,1,INR,729,9%,120,app,
2025-05-31,2025-05-31 17:18:53,CUST000000234460,574631,1,2000000435022,3,GBP,36,2%,6,app,
2025-05-31,2025-05-31 17:18:53,CUST000000234460,574631,2,2000000499932,Two,GBP,60,6%,21,app,
2025-05-31,2025-05-31 17:18:53,CUST000000234460,574631,3,2000000109817,Two,GBP,2,1%,1,app,
2025-05-31,2025-05-31 07:16:31,CUST000000041598,574632,1,2000000326542,1,USD,$37,4%,2,app,
2025-05-31,2025-05-31 00:46:51,CUST000000232442,574633,1,2000000380117,4,INR,6575,5%,3005,app,
2025-05-31,2025-05-31 15:22:39,CUST000000265698,574634,1,2000000334707,1,SGD,191,18%,19,app,
2025-05-31,2025-05-31 15:22:39,CUST000000265698,574634,2,2000000192895,1,SGD,39,29%,2,app,
2025-05-31,2025-05-31 15:22:39,CUST000000265698,574634,3,2000000434148,1,SGD,155,22%,22,app,
2025-05-31,2025-05-31 15:22:39,CUST000000265698,574634,4,2000000215037,1,SGD,76,2%,14,app,
2025-05-31,2025-05-31 15:22:39,CUST000000265698,574634,5,2000000123721,1,SGD,28,6%,4,app,
2025-05-31,2025-05-31 22:08:45,CUST000000035387,574635,1,2000000152967,Two,INR,13294,6%,4516,web,
2025-05-31,2025-05-31 22:08:45,CUST000000035387,574635,2,2000000344126,1,INR,1679,9%,277,web,
2025-05-31,2025-05-31 22:08:45,CUST000000035387,574635,3,2000000405483,1,INR,1043,4%,121,web,
2025-05-31,2025-05-31 22:08:45,CUST000000035387,574635,4,2000000452791,Two,INR,1494,0%,538,web,
2025-05-31,2025-05-31 22:08:45,CUST000000035387,574635,5,2000000185330,1,INR,4182,3%,490,web,
2025-05-31,2025-05-31 12:07:05,CUST000000270844,574636,1,2000000101606,1,INR,2960,0%,149,app,
2025-05-31,2025-05-31 12:07:05,CUST000000270844,574636,2,2000000008752,1,INR,643,2%,32,app,
2025-05-31,2025-05-31 12:07:05,CUST000000270844,574636,3,2000000255408,Two,INR,6800,5%,648,app,
2025-05-31,2025-05-31 17:26:28,CUST000000157600,574637,1,2000000315232,1,INR,1983,11%,213,app,
2025-05-31,2025-05-31 21:57:56,CUST000000128822,574638,1,2000000491097,1,AED,74,13%,4,app,
2025-05-31,2025-05-31 21:57:56,CUST000000128822,574638,2,2000000328195,Two,AED,353,12%,32,app,
2025-05-31,2025-05-31 06:25:44,CUST000000129312,574639,1,2000000288772,1,GBP,52,9%,6,web,
2025-05-31,2025-05-31 18:07:10,CUST000000213573,574640,1,2000000237305,1,INR,2699,13%,117,app,
2025-05-31,2025-05-31 16:08:19,CUST000000088392,574641,1,2000000387970,1,GBP,7,14%,2,app,
2025-05-31,2025-05-31 16:08:19,CUST000000088392,574641,2,2000000339689,1,GBP,155,0%,19,app,
2025-05-31,2025-05-31 05:09:57,CUST000000202937,574642,1,2000000420523,1,AED,54,6%,3,web,
2025-05-31,2025-05-31 07:03:45,CUST000000098195,574643,1,2000000016078,1,GBP,26,0%,4,app,FEST20
2025-05-31,2025-05-31 09:42:42,CUST000000067613,574644,1,2000000067094,1,USD,$1113,4%,129,web,
2025-05-31,2025-05-31 15:59:27,CUST000000101830,574645,1,2000000010946,1,INR,17154,10%,1844,app,FEST20
2025-05-31,2025-05-31 11:16:10,CUST000000137830,574646,1,2000000139258,1,AED,28,0%,4,web,
2025-05-31,2025-05-31 03:37:20,CUST000000282375,574647,1,2000000133461,1,AUD,38,9%,7,web,NEW10
2025-05-31,2025-05-31 03:37:20,CUST000000282375,574647,2,2000000037233,Two,AUD,577,7%,129,web,NEW10
2025-05-31,2025-05-31 03:37:20,CUST000000282375,574647,3,2000000431130,1,AUD,80,12%,9,web,NEW10
2025-05-31,2025-05-31 23:39:18,CUST000000192142,574648,1,2000000429434,1,USD,$46,26%,7,app,
2025-05-31,2025-05-31 14:14:20,CUST000000254758,574649,1,2000000279312,3,INR,14349,5%,4895,app,
2025-05-31,2025-05-31 06:17:10,CUST000000137879,574650,1,2000000469683,3,INR,866,23%,101,web,NEW10
2025-05-31,2025-05-31 06:17:10,CUST000000137879,574650,2,2000000343143,1,INR,2096,10%,95,web,NEW10
2025-05-31,2025-05-31 11:18:04,CUST000000014993,574651,1,2000000258171,1,INR,875,9%,96,web,
2025-05-31,2025-05-31 13:16:18,CUST000000128355,574652,1,2000000372549,1,INR,743,0%,90,app,FEST20
2025-05-31,2025-05-31 11:17:22,CUST000000159267,574653,1,2000000335261,Two,INR,1349,11%,288,app,
2025-05-31,2025-05-31 11:17:22,CUST000000159267,574653,2,2000000180564,1,INR,494,9%,23,app,
2025-05-31,2025-05-31 13:48:20,CUST000000052427,574654,1,2000000101637,1,INR,435,6%,49,app,PRIME5
2025-05-31,2025-05-31 21:32:33,CUST000000288983,574655,1,2000000395388,1,INR,471,8%,52,app,FEST20
2025-05-31,2025-05-31 21:32:33,CUST000000288983,574655,2,2000000052311,1,INR,13662,23%,525,app,FEST20
2025-05-31,2025-05-31 21:35:44,CUST000000264822,574656,1,2000000358482,1,SGD,729,2%,86,app,FEST20
2025-05-31,2025-05-31 21:35:44,CUST000000264822,574656,2,2000000486147,1,SGD,45,0%,6,app,FEST20
2025-05-31,2025-05-31 11:45:45,CUST000000133979,574657,1,2000000050072,1,INR,30693,3%,1497,app,PRIME5
2025-05-31,2025-05-31 11:45:45,CUST000000133979,574657,2,2000000224022,1,INR,2169,17%,217,app,PRIME5
2025-05-31,2025-05-31 11:45:45,CUST000000133979,574657,3,2000000382067,1,INR,960,1%,115,app,PRIME5
2025-05-31,2025-05-31 11:45:45,CUST000000133979,574657,4,2000000031590,1,INR,5088,25%,459,app,PRIME5
2025-05-31,2025-05-31 11:45:45,CUST000000133979,574657,5,2000000269184,1,INR,9448,11%,419,app,PRIME5
2025-05-31,2025-05-31 04:22:02,CUST000000051656,574658,1,2000000286471,Two,INR,3409,13%,714,web,
2025-05-31,2025-05-31 21:49:23,CUST000000118425,574659,1,2000000283210,1,INR,16250,15%,1663,app,
2025-05-31,2025-05-31 12:03:02,CUST000000224118,574660,1,2000000424019,1,INR,2104,11%,226,app,
2025-05-31,2025-05-31 14:18:03,CUST000000132467,574661,1,2000000239613,1,INR,7173,18%,1059,app,
2025-05-31,2025-05-31 18:28:11,CUST000000192949,574662,1,2000000225890,3,INR,675,6%,345,app,FEST20
2025-05-31,2025-05-31 18:28:11,CUST000000192949,574662,2,2000000043562,1,INR,26201,8%,2905,app,FEST20
2025-05-31,2025-05-31 18:28:11,CUST000000192949,574662,3,2000000249926,Two,INR,2750,3%,640,app,FEST20
2025-05-31,2025-05-31 18:28:11,CUST000000192949,574662,4,2000000235868,1,INR,379,0%,46,app,FEST20
2025-05-31,2025-05-31 18:28:11,CUST000000192949,574662,5,2000000339955,1,INR,5095,13%,536,app,FEST20
2025-05-31,2025-05-31 16:24:37,CUST000000292057,574663,1,2000000225166,1,CAD,574,0%,69,web,
2025-05-31,2025-05-31 08:16:36,CUST000000087027,574664,1,2000000323169,Two,AUD,19,18%,6,web,
2025-05-31,2025-05-31 08:16:36,CUST000000087027,574664,2,2000000009162,3,AUD,35,12%,12,web,
2025-05-31,2025-05-31 08:16:36,CUST000000087027,574664,3,2000000409894,1,AUD,13,11%,1,web,
2025-05-31,2025-05-31 08:16:36,CUST000000087027,574664,4,2000000280493,Two,AUD,47,1%,12,web,
2025-05-31,2025-05-31 08:16:36,CUST000000087027,574664,5,2000000204642,1,AUD,7,0%,1,web,
2025-05-31,2025-05-31 00:13:34,CUST000000048857,574665,1,2000000303185,Two,AED,2215,12%,469,web,
2025-05-31,2025-05-31 12:03:02,CUST000000258784,574666,1,2000000334721,1,AED,135,7%,7,app,
2025-05-31,2025-05-31 04:39:21,CUST000000089002,574667,1,2000000419473,1,INR,6249,4%,300,web,
2025-05-31,2025-05-31 04:39:21,CUST000000089002,574667,2,2000000284743,1,INR,8449,19%,817,web,
2025-05-31,2025-05-31 04:39:21,CUST000000089002,574667,3,2000000382555,1,INR,8843,0%,443,web,
2025-05-31,2025-05-31 04:18:01,CUST000000117885,574668,1,2000000429618,1,INR,1391,18%,137,app,
2025-05-31,2025-05-31 00:36:42,CUST000000235037,574669,1,2000000351476,Two,INR,4010,18%,794,app,
2025-05-31,2025-05-31 22:02:11,CUST000000223199,574670,1,2000000455068,1,INR,1682,28%,61,web,PRIME5
2025-05-31,2025-05-31 02:26:14,CUST000000025771,574671,1,2000000478081,Two,INR,6688,18%,1309,app,PRIME5
2025-05-31,2025-05-31 18:17:13,CUST000000215884,574672,1,2000000208213,1,USD,$18,5%,3,web,
2025-05-31,2025-05-31 23:59:09,CUST000000275993,574673,1,2000000299242,4,INR,1705,20%,275,app,PRIME5
2025-05-31,2025-05-31 23:59:09,CUST000000275993,574673,2,2000000234830,1,INR,9208,11%,410,app,PRIME5
2025-05-31,2025-05-31 15:28:21,CUST000000149039,574674,1,2000000310251,Two,USD,$309,17%,26,app,
2025-05-31,2025-05-31 15:28:21,CUST000000149039,574674,2,2000000074979,1,USD,$20,3%,3,app,
2025-05-31,2025-05-31 07:11:20,CUST000000232169,574675,1,2000000356846,1,CAD,33,16%,4,app,PRIME5
2025-05-31,2025-05-31 05:12:13,CUST000000190336,574676,1,2000000398778,Two,USD,$77,0%,19,app,NEW10
2025-05-31,2025-05-31 07:28:18,CUST000000057557,574677,1,2000000400259,4,INR,2185,0%,1049,app,NEW10
2025-05-31,2025-05-31 12:35:13,CUST000000235373,574678,1,2000000365534,1,AED,16,2%,2,app,
2025-05-31,2025-05-31 12:35:13,CUST000000235373,574678,2,2000000317441,1,AED,16,0%,3,app,
2025-05-31,2025-05-31 12:35:13,CUST000000235373,574678,3,2000000027265,Two,AED,67,5%,16,app,
2025-05-31,2025-05-31 18:38:39,CUST000000153556,574679,1,2000000038827,1,INR,95826,2%,4694,app,PRIME5
2025-05-31,2025-05-31 18:38:39,CUST000000153556,574679,2,2000000331935,Two,INR,896,11%,80,app,PRIME5
2025-05-31,2025-05-31 18:38:39,CUST000000153556,574679,3,2000000378855,4,INR,353,17%,142,app,PRIME5
2025-05-31,2025-05-31 09:06:52,CUST000000244241,574680,1,2000000162188,1,INR,1045,13%,109,web,
2025-05-31,2025-05-31 09:06:52,CUST000000244241,574680,2,2000000469270,Two,INR,2534,8%,839,web,
2025-05-31,2025-05-31 09:06:52,CUST000000244241,574680,3,2000000439556,1,INR,29155,0%,3499,web,
2025-05-31,2025-05-31 08:24:54,CUST000000228685,574681,1,2000000256368,1,GBP,13,17%,2,app,
2025-05-31,2025-05-31 17:56:57,CUST000000110228,574682,1,2000000482033,Two,INR,683,0%,69,web,FEST20
2025-05-31,2025-05-31 17:56:57,CUST000000110228,574682,2,2000000374161,1,INR,5218,5%,596,web,FEST20
2025-05-31,2025-05-31 08:30:20,CUST000000102534,574683,1,2000000024851,1,INR,1406,7%,158,app,SAVE50
2025-05-31,2025-05-31 08:30:20,CUST000000102534,574683,2,2000000355856,1,INR,1969,7%,92,app,SAVE50
