dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-08-10,2024-08-10 16:44:44,CUST000000098957,246190,1,2000000329970,1,INR,70329,19%,6799,app,FEST20
2024-08-10,2024-08-10 14:46:00,CUST000000019459,246191,1,2000000270173,1,INR,791,0%,95,app,
2024-08-10,2024-08-10 14:46:00,CUST000000019459,246191,2,2000000010618,1,INR,1256,19%,183,app,
2024-08-10,2024-08-10 00:58:02,CUST000000252124,246192,1,2000000478470,1,INR,12850,5%,2198,web,
2024-08-10,2024-08-10 00:58:02,CUST000000252124,246192,2,2000000016658,1,INR,1386,18%,136,web,
2024-08-10,2024-08-10 03:30:53,CUST000000170381,246193,1,2000000023762,1,AUD,11,0%,1,app,
2024-08-10,2024-08-10 03:30:53,CUST000000170381,246193,2,2000000398501,1,AUD,45,9%,8,app,
2024-08-10,2024-08-10 03:30:53,CUST000000170381,246193,3,2000000263915,1,AUD,707,20%,68,app,
2024-08-10,2024-08-10 03:30:53,CUST000000170381,246193,4,2000000403267,1,AUD,233,9%,11,app,
2024-08-10,2024-08-10 20:11:15,CUST000000010141,246194,1,2000000241890,Two,INR,2683,20%,216,web,FEST20
2024-08-10,2024-08-10 17:24:50,CUST000000145038,246195,1,2000000072173,1,INR,918,0%,111,app,
2024-08-10,2024-08-10 03:43:27,CUST000000123697,246196,1,2000000435145,1,GBP,24,8%,2,app,
2024-08-10,2024-08-10 22:09:18,CUST000000017362,246197,1,2000000282879,1,SGD,27,19%,3,app,FEST20
2024-08-10,2024-08-10 22:09:18,CUST000000017362,246197,2,2000000415185,1,SGD,121,8%,14,app,FEST20
2024-08-10,2024-08-10 17:15:24,CUST000000116930,246198,1,2000000037004,1,AUD,60,0%,8,app,
2024-08-10,2024-08-10 12:38:05,CUST000000174985,246199,1,2000000138039,1,USD,$17,12%,2,app,
2024-08-10,2024-08-10 12:38:05,CUST000000174985,246199,2,2000000092652,3,USD,$1041,13%,326,app,
2024-08-10,2024-08-10 12:44:44,CUST000000179482,246200,1,2000000434209,Two,INR,87086,12%,7679,web,
2024-08-10,2024-08-10 05:26:55,CUST000000071496,246201,1,2000000117300,1,GBP,108,2%,6,web,
2024-08-10,2024-08-10 21:19:03,CUST000000055895,246202,1,2000000262277,1,USD,$673,3%,79,app,
2024-08-10,2024-08-10 21:19:03,CUST000000055895,246202,2,2000000353296,1,USD,$791,0%,40,app,
2024-08-10,2024-08-10 19:43:37,CUST000000102330,246203,1,2000000215990,1,CAD,1509,9%,248,app,SAVE50
2024-08-10,2024-08-10 19:43:37,CUST000000102330,246203,2,2000000291215,Two,CAD,16,9%,4,app,SAVE50
2024-08-10,2024-08-10 09:49:59,CUST000000145090,246204,1,2000000059938,1,AED,63,6%,11,web,PRIME5
2024-08-10,2024-08-10 07:59:48,CUST000000162918,246205,1,2000000468433,Two,AUD,37,10%,8,web,PRIME5
2024-08-10,2024-08-10 07:59:48,CUST000000162918,246205,2,2000000077468,1,AUD,51,4%,6,web,PRIME5
2024-08-10,2024-08-10 19:23:12,CUST000000004718,246206,1,2000000376516,1,GBP,13,9%,1,web,SAVE50
2024-08-10,2024-08-10 23:25:09,CUST000000011961,246207,1,2000000320915,1,INR,15543,11%,1653,app,
2024-08-10,2024-08-10 00:31:30,CUST000000132129,246208,1,2000000096544,1,AED,481,10%,52,web,
2024-08-10,2024-08-10 07:42:23,CUST000000032216,246209,1,2000000261720,1,USD,$159,14%,25,app,
2024-08-10,2024-08-10 07:42:23,CUST000000032216,246209,2,2000000420479,1,USD,$12,0%,2,app,
2024-08-10,2024-08-10 14:51:56,CUST000000285770,246210,1,2000000124261,Two,USD,$18,26%,5,app,
2024-08-10,2024-08-10 14:51:56,CUST000000285770,246210,2,2000000242156,1,USD,$41,24%,4,app,
2024-08-10,2024-08-10 14:51:56,CUST000000285770,246210,3,2000000092720,1,USD,$22,13%,3,app,
2024-08-10,2024-08-10 14:51:56,CUST000000285770,246210,4,2000000136790,1,USD,$182,15%,8,app,
2024-08-10,2024-08-10 05:56:24,CUST000000214595,246211,1,2000000363752,1,INR,2680,12%,426,web,PRIME5
2024-08-10,2024-08-10 10:22:46,CUST000000249870,246212,1,2000000111162,Two,INR,108176,14%,33660,web,
2024-08-10,2024-08-10 17:28:50,CUST000000287105,246213,1,2000000152639,1,INR,1116,5%,192,web,
2024-08-10,2024-08-10 18:09:16,CUST000000294480,246214,1,2000000283296,1,INR,15099,9%,1645,app,
2024-08-10,2024-08-10 07:11:31,CUST000000147174,246215,1,2000000075914,1,INR,3407,14%,147,web,
2024-08-10,2024-08-10 07:11:31,CUST000000147174,246215,2,2000000079813,1,INR,2303,16%,233,web,
2024-08-10,2024-08-10 07:11:31,CUST000000147174,246215,3,2000000190198,1,INR,1685,0%,203,web,
2024-08-10,2024-08-10 07:11:31,CUST000000147174,246215,4,2000000091051,Two,INR,2155,3%,500,web,
2024-08-10,2024-08-10 22:30:25,CUST000000175337,246216,1,2000000409429,1,CAD,22,0%,5,web,NEW10
2024-08-10,2024-08-10 22:30:25,CUST000000175337,246216,2,2000000364483,1,CAD,34,16%,6,web,NEW10
2024-08-10,2024-08-10 22:30:25,CUST000000175337,246216,3,2000000327488,1,CAD,207,17%,31,web,NEW10
2024-08-10,2024-08-10 22:30:25,CUST000000175337,246216,4,2000000339764,4,CAD,12,0%,9,web,NEW10
2024-08-10,2024-08-10 08:24:01,CUST000000057809,246217,1,2000000217666,1,INR,111305,21%,10565,web,PRIME5
2024-08-10,2024-08-10 08:24:01,CUST000000057809,246217,2,2000000325774,Two,INR,3369,1%,803,web,PRIME5
2024-08-10,2024-08-10 12:22:57,CUST000000155929,246218,1,2000000485973,1,CAD,5,1%,1,app,
