dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-01-06,2025-01-06 04:48:12,CUST000000106181,412077,1,2000000214795,1,SGD,91,2%,17,app,PRIME5
2025-01-06,2025-01-06 04:48:12,CUST000000106181,412077,2,2000000030807,1,SGD,45,13%,2,app,PRIME5
2025-01-06,2025-01-06 21:49:57,CUST000000268083,412078,1,2000000230153,1,GBP,71,12%,8,app,
2025-01-06,2025-01-06 01:57:52,CUST000000221212,412079,1,2000000364407,Two,AED,418,22%,79,app,PRIME5
2025-01-06,2025-01-06 14:46:08,CUST000000283588,412080,1,2000000230627,1,USD,$487,8%,23,app,SAVE50
2025-01-06,2025-01-06 15:55:33,CUST000000255035,412081,1,2000000475592,1,INR,5502,11%,883,app,
2025-01-06,2025-01-06 22:03:59,CUST000000208108,412082,1,2000000081601,1,GBP,4,14%,1,web,FEST20
2025-01-06,2025-01-06 21:27:05,CUST000000190454,412083,1,2000000123226,1,SGD,45,8%,6,app,
2025-01-06,2025-01-06 07:12:28,CUST000000068514,412084,1,2000000260167,1,SGD,92,0%,5,app,PRIME5
2025-01-06,2025-01-06 19:09:25,CUST000000223857,412085,1,2000000086262,1,USD,$777,13%,34,app,
2025-01-06,2025-01-06 19:09:25,CUST000000223857,412085,2,2000000465050,Two,USD,$10,13%,3,app,
2025-01-06,2025-01-06 19:09:25,CUST000000223857,412085,3,2000000437811,1,USD,$26,21%,4,app,
2025-01-06,2025-01-06 13:55:29,CUST000000062749,412086,1,2000000005638,1,GBP,33,15%,4,web,
2025-01-06,2025-01-06 05:38:04,CUST000000273248,412087,1,2000000401751,1,INR,13320,2%,1563,web,
2025-01-06,2025-01-06 00:47:12,CUST000000077506,412088,1,2000000038308,3,INR,1230,0%,443,web,
2025-01-06,2025-01-06 23:20:15,CUST000000181636,412089,1,2000000267852,1,INR,1145,25%,104,app,
2025-01-06,2025-01-06 05:45:08,CUST000000167011,412090,1,2000000155494,Two,GBP,229,11%,49,app,PRIME5
2025-01-06,2025-01-06 03:06:16,CUST000000021346,412091,1,2000000306308,1,INR,3994,18%,391,web,
2025-01-06,2025-01-06 03:06:16,CUST000000021346,412091,2,2000000331829,1,INR,2631,12%,417,web,
2025-01-06,2025-01-06 03:06:16,CUST000000021346,412091,3,2000000187693,1,INR,2370,17%,356,web,
2025-01-06,2025-01-06 09:59:30,CUST000000061922,412092,1,2000000466187,Two,INR,700,27%,123,web,
2025-01-06,2025-01-06 03:01:59,CUST000000130929,412093,1,2000000465999,1,SGD,7,4%,1,web,
2025-01-06,2025-01-06 03:01:59,CUST000000130929,412093,2,2000000277691,1,SGD,226,2%,40,web,
2025-01-06,2025-01-06 03:01:59,CUST000000130929,412093,3,2000000421544,3,SGD,78,3%,12,web,
2025-01-06,2025-01-06 22:04:41,CUST000000023345,412094,1,2000000497006,1,SGD,32,15%,5,web,NEW10
2025-01-06,2025-01-06 22:04:41,CUST000000023345,412094,2,2000000496306,Two,SGD,24,13%,3,web,NEW10
2025-01-06,2025-01-06 20:49:01,CUST000000090062,412095,1,2000000299365,1,AED,13,22%,2,app,
2025-01-06,2025-01-06 20:49:01,CUST000000090062,412095,2,2000000221939,1,AED,50,1%,10,app,
2025-01-06,2025-01-06 20:49:01,CUST000000090062,412095,3,2000000165714,Two,AED,37,10%,9,app,
2025-01-06,2025-01-06 20:49:01,CUST000000090062,412095,4,2000000075051,1,AED,206,8%,23,app,
2025-01-06,2025-01-06 20:49:01,CUST000000090062,412095,5,2000000046624,1,AED,158,4%,8,app,
2025-01-06,2025-01-06 10:17:04,CUST000000085180,412096,1,2000000276922,Two,GBP,46,18%,10,app,SAVE50
2025-01-06,2025-01-06 17:25:17,CUST000000134702,412097,1,2000000395487,1,INR,5871,3%,681,web,
2025-01-06,2025-01-06 12:32:28,CUST000000097323,412098,1,2000000451008,1,AED,57,10%,3,web,
2025-01-06,2025-01-06 12:32:28,CUST000000097323,412098,2,2000000096094,Two,AED,525,0%,127,web,
2025-01-06,2025-01-06 11:23:08,CUST000000234054,412099,1,2000000366807,1,INR,1364,0%,164,app,
2025-01-06,2025-01-06 16:30:39,CUST000000089198,412100,1,2000000273044,Two,INR,5515,1%,544,app,
2025-01-06,2025-01-06 16:30:39,CUST000000089198,412100,2,2000000300399,1,INR,788,16%,80,app,
2025-01-06,2025-01-06 20:58:04,CUST000000078601,412101,1,2000000035628,1,AUD,18,5%,1,web,FEST20
2025-01-06,2025-01-06 21:28:53,CUST000000212902,412102,1,2000000047850,1,INR,5184,19%,506,web,
2025-01-06,2025-01-06 17:03:35,CUST000000170354,412103,1,2000000451299,1,CAD,29,21%,3,web,PRIME5
2025-01-06,2025-01-06 17:03:35,CUST000000170354,412103,2,2000000019840,1,CAD,583,0%,70,web,PRIME5
2025-01-06,2025-01-06 03:36:04,CUST000000072879,412104,1,2000000086927,1,GBP,60,2%,3,app,
2025-01-06,2025-01-06 03:36:04,CUST000000072879,412104,2,2000000347103,Two,GBP,15,4%,4,app,
2025-01-06,2025-01-06 03:36:04,CUST000000072879,412104,3,2000000491981,1,GBP,73,0%,4,app,
2025-01-06,2025-01-06 08:35:45,CUST000000024173,412105,1,2000000456065,1,INR,550,9%,61,web,
2025-01-06,2025-01-06 08:35:45,CUST000000024173,412105,2,2000000370842,Two,INR,1736,21%,137,web,
2025-01-06,2025-01-06 01:41:56,CUST000000147787,412106,1,2000000272009,1,INR,3184,15%,136,web,
2025-01-06,2025-01-06 02:38:51,CUST000000079669,412107,1,2000000391588,Two,SGD,23,9%,3,app,
2025-01-06,2025-01-06 19:24:18,CUST000000042137,412108,1,2000000201511,Two,USD,$46,16%,4,app,
2025-01-06,2025-01-06 19:24:18,CUST000000042137,412108,2,2000000338996,4,USD,$43,18%,18,app,
2025-01-06,2025-01-06 19:12:26,CUST000000255758,412109,1,2000000485652,1,INR,660,17%,66,app,PRIME5
2025-01-06,2025-01-06 19:12:26,CUST000000255758,412109,2,2000000330587,Two,INR,13325,9%,2911,app,PRIME5
2025-01-06,2025-01-06 21:47:57,CUST000000014248,412110,1,2000000291819,3,INR,63377,22%,26692,web,
2025-01-06,2025-01-06 21:47:57,CUST000000014248,412110,2,2000000427669,Two,INR,11704,23%,2169,web,
2025-01-06,2025-01-06 21:47:57,CUST000000014248,412110,3,2000000163932,1,INR,949,0%,114,web,
2025-01-06,2025-01-06 07:39:53,CUST000000037731,412111,1,2000000417882,1,INR,110637,2%,12977,web,PRIME5
