dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-06-09,2025-06-09 09:33:38,CUST000000267819,584598,1,2000000396996,1,INR,32816,11%,3513,app,
2025-06-09,2025-06-09 17:30:07,CUST000000115018,584599,1,2000000374383,1,INR,8631,17%,862,app,
2025-06-09,2025-06-09 18:48:41,CUST000000153929,584600,1,2000000368276,1,INR,4829,15%,205,app,
2025-06-09,2025-06-09 06:47:25,CUST000000251893,584601,1,2000000017181,1,INR,1824,5%,209,web,
2025-06-09,2025-06-09 08:53:39,CUST000000274485,584602,1,2000000325811,1,INR,1536,11%,246,app,FEST20
2025-06-09,2025-06-09 08:53:39,CUST000000274485,584602,2,2000000175515,1,INR,4286,7%,200,app,FEST20
2025-06-09,2025-06-09 08:53:39,CUST000000274485,584602,3,2000000023694,1,INR,81400,0%,4071,app,FEST20
2025-06-09,2025-06-09 08:53:39,CUST000000274485,584602,4,2000000215969,1,INR,1525,15%,155,app,FEST20
2025-06-09,2025-06-09 08:53:39,CUST000000274485,584602,5,2000000201719,1,INR,609,0%,31,app,FEST20
2025-06-09,2025-06-09 15:34:38,CUST000000278596,584603,1,2000000129709,1,INR,528,8%,88,app,
2025-06-09,2025-06-09 15:34:38,CUST000000278596,584603,2,2000000313832,1,INR,661,4%,77,app,
2025-06-09,2025-06-09 15:34:38,CUST000000278596,584603,3,2000000068633,1,INR,2642,6%,125,app,
2025-06-09,2025-06-09 15:34:38,CUST000000278596,584603,4,2000000437989,Two,INR,943,4%,326,app,
2025-06-09,2025-06-09 07:05:16,CUST000000160980,584604,1,2000000341354,1,GBP,54,20%,8,app,
2025-06-09,2025-06-09 07:05:16,CUST000000160980,584604,2,2000000257204,1,GBP,28,0%,6,app,
2025-06-09,2025-06-09 01:23:40,CUST000000066487,584605,1,2000000479118,Two,USD,$28,3%,7,web,
2025-06-09,2025-06-09 01:23:40,CUST000000066487,584605,2,2000000212272,1,USD,$794,12%,36,web,
2025-06-09,2025-06-09 13:35:06,CUST000000008360,584606,1,2000000286150,1,INR,707,2%,35,web,
2025-06-09,2025-06-09 13:35:06,CUST000000008360,584606,2,2000000347837,1,INR,987,0%,119,web,
2025-06-09,2025-06-09 06:16:23,CUST000000017492,584607,1,2000000040158,Two,INR,2340,12%,206,web,
2025-06-09,2025-06-09 06:16:23,CUST000000017492,584607,2,2000000289670,Two,INR,902,16%,274,web,
2025-06-09,2025-06-09 06:44:33,CUST000000191026,584608,1,2000000352633,1,USD,$23,8%,4,web,
2025-06-09,2025-06-09 06:44:33,CUST000000191026,584608,2,2000000415932,1,USD,$761,17%,32,web,
2025-06-09,2025-06-09 21:29:04,CUST000000269043,584609,1,2000000394305,3,INR,1996,4%,689,app,
2025-06-09,2025-06-09 00:53:42,CUST000000113220,584610,1,2000000103945,Two,INR,4176,22%,781,app,
2025-06-09,2025-06-09 00:53:42,CUST000000113220,584610,2,2000000005980,1,INR,754,19%,111,app,
2025-06-09,2025-06-09 12:21:32,CUST000000072052,584611,1,2000000025513,1,INR,1142,10%,124,app,
2025-06-09,2025-06-09 13:21:28,CUST000000135134,584612,1,2000000098449,1,AUD,977,0%,49,web,
2025-06-09,2025-06-09 15:24:15,CUST000000216697,584613,1,2000000199733,1,USD,$1168,16%,119,web,SAVE50
2025-06-09,2025-06-09 15:24:15,CUST000000216697,584613,2,2000000349206,1,USD,$16,0%,2,web,SAVE50
2025-06-09,2025-06-09 21:05:06,CUST000000023912,584614,1,2000000442297,1,GBP,14,0%,2,app,
2025-06-09,2025-06-09 21:05:06,CUST000000023912,584614,2,2000000205878,1,GBP,11,8%,2,app,
2025-06-09,2025-06-09 05:44:01,CUST000000195644,584615,1,2000000336831,1,AED,125,0%,23,web,
2025-06-09,2025-06-09 21:04:07,CUST000000153979,584616,1,2000000026961,3,INR,1544,10%,749,web,NEW10
2025-06-09,2025-06-09 21:04:07,CUST000000153979,584616,2,2000000171425,1,INR,3194,12%,506,web,NEW10
