dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2024-04-09,2024-04-09 17:23:33,CUST000000055515,109496,1,2000000441917,1,INR,8165,0%,409,web,SAVE50
2024-04-09,2024-04-09 16:10:32,CUST000000241141,109497,1,2000000453149,1,SGD,38,0%,7,app,
2024-04-09,2024-04-09 16:10:32,CUST000000241141,109497,2,2000000185590,3,SGD,6,0%,1,app,
2024-04-09,2024-04-09 13:38:24,CUST000000180154,109498,1,2000000477237,1,USD,$41,3%,8,app,
2024-04-09,2024-04-09 13:38:24,CUST000000180154,109498,2,2000000358758,1,USD,$55,19%,9,app,
2024-04-09,2024-04-09 23:12:18,CUST000000092331,109499,1,2000000221083,1,INR,922,6%,105,app,
2024-04-09,2024-04-09 23:12:18,CUST000000092331,109499,2,2000000457482,3,INR,2520,10%,815,app,
2024-04-09,2024-04-09 23:12:18,CUST000000092331,109499,3,2000000028781,Two,INR,2538,7%,235,app,
2024-04-09,2024-04-09 15:31:03,CUST000000075358,109500,1,2000000434407,Two,GBP,125,0%,30,app,
2024-04-09,2024-04-09 15:31:03,CUST000000075358,109500,2,2000000011271,1,GBP,10,16%,2,app,
2024-04-09,2024-04-09 15:31:03,CUST000000075358,109500,3,2000000336886,Two,GBP,27,1%,7,app,
2024-04-09,2024-04-09 15:31:03,CUST000000075358,109500,4,2000000074436,1,GBP,683,0%,83,app,
2024-04-09,2024-04-09 16:30:01,CUST000000220619,109501,1,2000000356945,1,INR,3240,7%,363,app,
2024-04-09,2024-04-09 04:55:44,CUST000000288992,109502,1,2000000256399,3,INR,340,1%,121,web,
2024-04-09,2024-04-09 08:05:59,CUST000000117407,109503,1,2000000455839,1,INR,4414,15%,677,app,
2024-04-09,2024-04-09 08:05:59,CUST000000117407,109503,2,2000000005836,1,INR,586,3%,102,app,
2024-04-09,2024-04-09 02:53:19,CUST000000069358,109504,1,2000000153568,1,AED,1961,1%,233,web,
2024-04-09,2024-04-09 11:59:01,CUST000000274030,109505,1,2000000300542,1,INR,60310,10%,6534,app,
2024-04-09,2024-04-09 20:22:12,CUST000000200187,109506,1,2000000009827,1,INR,880,4%,102,app,
2024-04-09,2024-04-09 20:22:12,CUST000000200187,109506,2,2000000332574,1,INR,2397,6%,406,app,
2024-04-09,2024-04-09 20:00:03,CUST000000138929,109507,1,2000000088273,Two,INR,11878,7%,2644,app,
2024-04-09,2024-04-09 20:00:03,CUST000000138929,109507,2,2000000034331,1,INR,1910,7%,319,app,
2024-04-09,2024-04-09 20:00:03,CUST000000138929,109507,3,2000000362106,1,INR,4573,0%,229,app,
2024-04-09,2024-04-09 20:00:03,CUST000000138929,109507,4,2000000113371,1,INR,3119,9%,343,app,
2024-04-09,2024-04-09 16:18:16,CUST000000096416,109508,1,2000000145990,1,INR,263,17%,27,app,
2024-04-09,2024-04-09 18:34:01,CUST000000181609,109509,1,2000000167190,1,AUD,279,8%,31,app,FEST20
2024-04-09,2024-04-09 14:53:14,CUST000000145630,109510,1,2000000390383,1,AED,32,18%,4,app,FEST20
2024-04-09,2024-04-09 17:25:57,CUST000000213519,109511,1,2000000086712,1,AED,845,9%,39,app,
2024-04-09,2024-04-09 13:21:55,CUST000000231654,109512,1,2000000376950,Two,AUD,1885,17%,156,app,
2024-04-09,2024-04-09 17:50:25,CUST000000159208,109513,1,2000000061443,1,INR,3018,4%,145,web,
2024-04-09,2024-04-09 22:16:18,CUST000000234764,109514,1,2000000318349,1,GBP,5,2%,1,web,
2024-04-09,2024-04-09 16:32:08,CUST000000159887,109515,1,2000000113500,Two,INR,2798,11%,597,app,NEW10
2024-04-09,2024-04-09 16:56:38,CUST000000239682,109516,1,2000000157689,1,GBP,19,2%,1,app,
2024-04-09,2024-04-09 08:39:18,CUST000000258734,109517,1,2000000402994,1,INR,2591,11%,418,web,
2024-04-09,2024-04-09 08:39:18,CUST000000258734,109517,2,2000000365602,1,INR,7156,2%,352,web,
2024-04-09,2024-04-09 08:39:18,CUST000000258734,109517,3,2000000046228,1,INR,1745,16%,264,web,
2024-04-09,2024-04-09 02:35:40,CUST000000111313,109518,1,2000000250588,1,INR,90179,3%,15762,app,
2024-04-09,2024-04-09 22:11:59,CUST000000135282,109519,1,2000000203447,1,INR,2038,7%,227,web,
2024-04-09,2024-04-09 08:09:53,CUST000000259479,109520,1,2000000217123,1,AUD,202,15%,31,web,
2024-04-09,2024-04-09 06:17:25,CUST000000298174,109521,1,2000000440811,1,GBP,40,7%,5,web,
2024-04-09,2024-04-09 06:17:25,CUST000000298174,109521,2,2000000251882,1,GBP,307,10%,34,web,
